identifier,MolWt,HeavyAtomCount,TotalAtomCount,RotatableBonds,RingCount,FractionCSP3,HBD,HBA,TPSA,FormalCharge,LogP,MolarRefractivity,HeteroatomCount,StereocenterCount,DoubleBondCount,TripleBondCount,BridgeheadAtomCount,RadiusOfGyration,Asphericity,Eccentricity,SpherocityIndex,InertialShapeFactor,PMI1,PMI2,PMI3,PMI_Ratio1,PMI_Ratio2,BoundingBoxVolume,CovalentRadiusSum,ShapeIndex,Max_EState,Min_EState,Avg_EState,partial_charge_max,partial_charge_min,total_partial_charge,Hydroxyl,Carbonyl,Amine,Halogen,Sulfonyl,Ester,Ether,Thiol,Phenol,Carboxylic_Acid,Imine,Alkyne,Nitrile,Aldehyde,Ketone,Lactone,Lactam,Halogenated_Aromatics,Quaternary_Carbons,SSSR_count,Largest_ring_size,Macrocycle_count,Fraction_aromatic_rings,Aromatic_ring_count,Fused_ring_count,Bridged_ring_count,Spiro_atom_count,WienerIndex,ZagrebIndex,BalabanIndex,BertzCTIndex,Chi0,Chi1,Chi2,Chi3,Chi4,AtomInformationContent,BondInformationContent,TopologicalDiameter,TopologicalRadius,TotalPathCount,FragmentComplexityScore,PathComplexityIndex,GraphDistanceDistributionEntropy,Score
CNP0223602.1,378.55300000000017,27,27,6,2,0.8260869565217391,0,4,52.60000000000001,0,5.306200000000006,107.06100000000008,4,5,3,0,0,4.304267495620329,0.2901762318944039,0.9377199691748443,0.3242115935762153,0.0003661514280528,2245.8200771208976,5316.070544777118,6464.799246388634,0.3473920831146392,0.8223102283874911,907.5846881502238,31.89999999999996,0.0003661514280528,11.671158550876784,-0.2257611782724515,2.197530864197531,0.2259866,-0.27123272,1.234002411365509e-07,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0.0,0,2,2,0,1784.0,140.0,2.1857673286977675,578.9274224501947,20.40541291500631,12.507891592947098,9.82459557535888,7.382069652857702,5.945064777376052,0.6051865766334206,0.4912373418243331,12.0,6.0,123,1,4.555555555555555,3.361401358395548,-7.7
CNP0223612.2,324.182,21,21,4,2,0.5555555555555556,5,8,171.31,0,-2.7349,65.24240000000002,12,4,3,0,0,3.996130783525074,0.5939594744691999,0.9869722946575292,0.2189655434449876,0.0011361601378209,803.341297827399,4557.323581785679,4993.0995415737325,0.160890302934798,0.9127243596568264,321.412535961072,19.299999999999983,0.0011361601378209,11.581963332143555,-4.760983821456856,3.403439153439154,0.55079794,-0.39858386,-1.527369022369385e-07,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0.5,1,0,0,0,948.0,110.0,1.9575588211137769,663.6724394790358,15.784092571446669,9.687359167265484,4.350036995019408,2.869499023133406,1.8949202257886388,1.580000754875826,1.3516871258043608,11.0,6.0,94,1,4.476190476190476,3.2247988623289543,-8.7
CNP0223682.2,448.5120000000002,32,32,2,3,0.625,1,8,111.66,0,2.5425000000000004,114.26780000000004,8,7,6,0,0,4.216336776855176,0.2942824150935712,0.9385550012369812,0.3192230970588314,0.0003067458664792,2577.0859447491043,5902.747285900008,7467.007176078225,0.3451296997551066,0.7905104611135799,753.3652415239229,33.43999999999998,0.0003067458664792,12.381237974953322,-0.9332336152053412,2.5546875,0.22737402,-0.26608157,2.728775143623352e-07,1,3,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,1,3,14,1,0.0,0,3,3,0,2641.0,170.0,1.8707226616487147,871.2249909523573,23.79216426095444,14.934283858519755,9.079144567731976,6.510878694999335,4.548228326756023,0.8112781244591328,0.6722948170756379,12.0,7.0,149,1,4.65625,3.3376008448152263,-8.29
CNP0223713.2,568.5860000000001,42,42,7,6,0.2258064516129032,4,6,152.27,0,3.2232000000000003,152.36149999999984,11,4,4,0,0,4.898137171056312,0.3078288427805583,0.940986691478241,0.1157344655737159,0.000167979187974,4432.755125832388,9752.516600878758,13097.472041653096,0.3384435646615748,0.7446106065249402,1043.8183246519168,39.70000000000007,0.000167979187974,14.222536690602166,-1.583668857402346,2.555555555555556,0.21491605,-0.2802981,-2.1141022443771362e-07,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,6,6,0,0.6666666666666666,4,4,4,0,5666.0,234.0,1.2710486519338258,1728.89234110426,29.706013344398027,20.205616355805205,10.369045324207972,7.905288725656903,5.897252053480423,1.0772800400074185,1.3344577561803073,16.0,8.0,219,1,5.214285714285714,3.766686510680513,-9.9
CNP0223775.3,272.388,20,20,7,1,0.3333333333333333,2,2,40.46,0,4.314900000000002,85.49960000000004,2,2,3,0,0,4.10740296240401,0.4744091395886837,0.9748148809272223,0.1911930931661436,0.0008857869002751,980.1429889916687,3815.688639014206,4394.953029039769,0.2230155777582486,0.8681978200453888,495.4198242682921,22.439999999999973,0.0008857869002751,9.815375061947032,-0.4617153788104366,2.3291666666666666,0.177282,-0.2310909,1.424923539161682e-07,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,0,1.0,1,0,0,0,929.0,94.0,2.325399318314396,484.6446157208589,15.173362107437434,9.359991105841384,5.535633899514587,3.5412252062595995,1.819588589452862,0.4689955935892812,1.4060075793123286,12.0,6.0,76,1,3.8,3.3608927184475954,-7.3
CNP0223804.4,440.4010000000001,31,31,6,3,0.5,6,11,183.21,0,-1.7357000000000005,100.62880000000004,11,6,3,0,0,3.939650049084941,0.2735000597781852,0.9320772118544236,0.2759211122779081,0.0003445946630745,2298.7351672155414,5026.508662679335,6345.545293941911,0.3622596736343751,0.7921318704443162,714.1102011940599,29.899999999999977,0.0003445946630745,12.301889095118714,-2.395470263320868,2.991935483870967,0.21303383,-0.2542989,2.9802322387695312e-08,6,2,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,3,6,0,0.3333333333333333,1,0,0,0,2764.0,162.0,1.6306461741168794,851.5278832668229,22.75878406613484,14.68459496074584,7.287248576513844,5.150441854560777,3.2889267174034824,0.9383153522334068,1.0957952550009336,14.0,7.0,146,1,4.709677419354839,3.616193076931844,-8.1
CNP0223943.1,1004.9910000000006,73,73,8,11,0.3333333333333333,16,19,351.37,0,2.785200000000003,251.79079999999965,19,16,0,0,0,6.241136398692164,0.2404104128332453,0.919748314153199,0.2642085458809914,5.527346593314757e-05,14136.281683030587,28140.89133736897,36015.21077712784,0.3925086478185519,0.7813612840283692,3380.73995151606,69.70000000000007,5.527346593314757e-05,13.34218511022561,-1.9734570061315544,2.6872146118721454,0.17792949,-0.23790473,2.430751919746399e-07,16,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,11,6,0,0.5454545454545454,6,5,5,0,20859.0,424.0,1.0933931332602715,3067.865499393384,51.63385209574398,34.92806946401602,19.572653371265893,15.610999791640545,12.449956313930132,0.8271595195340525,0.9872927315785848,18.0,9.0,406,1,5.561643835616438,3.891593280712159,-7.6
CNP0223943.2,1004.9910000000006,73,73,8,11,0.3333333333333333,16,19,351.37,0,2.785200000000003,251.79079999999965,19,16,0,0,0,5.934376554637007,0.2553768228839183,0.92489903583486,0.2406156817967256,6.089350067534837e-05,12550.303919164213,25226.24989584527,33008.63071751199,0.3802128002997086,0.7642319401774533,2074.8498433577493,69.70000000000007,6.089350067534837e-05,13.34218511022561,-1.9734570061315544,2.6872146118721454,0.17792949,-0.23790473,2.430751919746399e-07,16,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,11,6,0,0.5454545454545454,6,5,5,0,20859.0,424.0,1.0933931332602715,3067.865499393384,51.63385209574398,34.92806946401602,19.572653371265893,15.610999791640545,12.449956313930132,0.8271595195340525,0.9872927315785848,18.0,9.0,406,1,5.561643835616438,3.891593280712159,-7.9
CNP0223962.0,438.42900000000026,31,31,0,6,0.8571428571428571,3,10,148.82,0,-0.6302000000000003,96.40040000000003,10,10,3,0,0,3.2949723404967544,0.144510281644989,0.8625684373106952,0.5414946851591049,0.0004702016472651,1977.4355728519777,3634.0380432313295,3908.435781757893,0.50594040257266,0.9297934637157717,453.7570733030641,30.619999999999976,0.0004702016472651,13.29225529100529,-2.4507421579743007,2.7446236559139785,0.2171137,-0.26470587,7.543712854385376e-08,3,3,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,7,6,5,0,0.0,0,6,6,2,1818.0,210.0,1.7592210409293192,987.1351099329494,22.784092571446664,14.122298671802271,11.343752119936171,10.006225667384443,8.533705225965358,0.907165767573082,0.4138168503036337,8.0,4.0,226,1,7.290322580645161,2.738133507636176,-10.2
CNP0223998.1,704.8980000000001,50,50,6,7,0.9230769230769232,3,11,158.05,0,4.105600000000004,179.1313999999995,11,16,3,0,0,6.491271429783916,0.7174563674997783,0.994357709087041,0.1528506030822453,0.0003190294750538,3036.9435329575267,27737.989405991324,28629.083926608982,0.1060789629435147,0.9688745010877052,1200.9520029092798,55.50000000000014,0.0003190294750538,15.014238960724748,-1.3245690819155311,2.33,0.22538643,-0.26468346,-6.831251084804535e-07,3,3,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,6,7,6,0,0.0,0,6,6,2,9479.0,302.0,1.1306137350316043,1406.1900615171185,36.55974897445605,23.15302787353315,18.99172580754546,15.85825741351,13.661964602188451,0.7601675029619657,0.3013786435930858,20.0,10.0,291,1,5.82,4.090711392085411,-10.5
CNP0224055.1,336.47200000000004,24,24,1,4,0.95,3,4,77.76,0,2.292400000000001,90.15940000000003,4,7,1,0,2,3.454899063613027,0.3708100141055404,0.9565116867456376,0.3964042512390712,0.0008865378339475,1052.9592718240162,3369.71301770586,3609.807710382439,0.2916940059703238,0.9334882320778404,344.20587977439004,27.75999999999996,0.0008865378339475,12.591547107268834,-0.924946302595112,2.2916666666666665,0.1745968,-0.24159226,-6.332993507385254e-08,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,6,0,0.0,0,4,4,1,1098.0,148.0,1.7352899897556135,571.9861570970328,17.543605595440514,11.089753256346969,10.295895021980366,8.873792242249525,7.946181014765647,0.6500224216483541,0.228538143953528,10.0,5.0,144,1,6.0,2.970063441849478,-9.2
CNP0224085.11,421.57800000000015,30,30,5,6,1.0,2,6,71.39,0,1.5311999999999997,110.86260000000009,6,12,0,0,7,3.5796911337145985,0.2021851113897337,0.8993343049523213,0.5278639526848388,0.0004699831650373,1990.9073909172253,4260.327298247451,4553.125324845018,0.4372617156073983,0.935692956879562,847.260620898076,34.33999999999998,0.0004699831650373,12.357580703577728,-0.8473413879440663,2.0083333333333333,0.14755732,-0.23904154,-1.5832483768463135e-08,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0.0,0,6,6,1,1833.0,188.0,1.5812464100973924,719.709857201208,21.051677284948287,14.423199803111237,11.453051472678464,11.157969330236432,10.653526095554538,0.8519325792170331,-0.0,11.0,6.0,194,1,6.466666666666667,2.9851979887958864,-7.8
CNP0224227.2,290.491,21,21,1,4,1.0,1,1,20.23,0,5.027700000000006,86.91980000000007,1,7,0,0,2,3.2442212930275107,0.3685376235047474,0.9570363716488868,0.3465740029004684,0.0010882275181671,814.6570853365411,2490.6887422126347,2809.473337673769,0.2899679005357898,0.8865322581330897,340.96895289198,26.399999999999952,0.0010882275181671,10.071374532837826,0.2040465561224489,1.718253968253968,0.1668994,-0.22756188,-2.2351741790771484e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0.0,0,4,4,1,762.0,128.0,1.7144532320769672,427.5543515715959,14.880468888623982,9.935052717967718,9.90069748180554,8.956089336204204,8.11412568155977,0.2761954276479391,-0.0,9.0,5.0,124,1,5.904761904761905,2.80917774955122,-8.9
CNP0224317.1,277.496,20,20,4,3,1.0,1,1,12.03,0,5.295400000000005,86.89870000000008,1,1,0,0,0,3.377452266675149,0.1339895043606423,0.8162983237815177,0.3621958910277315,0.0003734140039118,1663.2188108848804,1788.295265430177,2879.3816828007725,0.5776305450644768,0.621069195554062,434.049408475718,25.99999999999996,0.0003734140039118,3.827743764172336,0.8588917233560089,1.5166666666666666,0.09212932,-0.14848348,8.381903171539307e-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0.0,0,0,0,0,802.0,100.0,1.6083797130755595,238.93981477754497,13.623109575743268,9.932652990377573,7.842566549698975,6.479716127931061,5.348141457952216,0.2863969571159562,-0.0,9.0,5.0,86,1,4.3,2.992765743502233,-7.5
CNP0224357.1,594.8740000000001,42,42,9,5,1.0,5,7,119.61,0,5.0438000000000045,162.33399999999978,7,15,0,0,0,6.5195499683524405,0.694496112802463,0.9932677997193632,0.1538210990003316,0.0003413685119637,2818.9015045428696,23416.496753935844,24334.28342942521,0.1158407443029216,0.9622842119780866,1064.4132592379522,50.44000000000016,0.0003413685119637,12.269478054658254,-1.4527168545876827,2.132936507936508,0.16105016,-0.24057609,1.6298145055770877e-07,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0.0,0,4,4,0,6523.0,236.0,1.239042366424042,911.7701419169236,30.61215521726335,19.79069687682913,16.2580506894298,14.156071210030104,11.357970588732584,0.6500224216483541,-0.0,20.0,10.0,222,1,5.285714285714286,4.08267536023849,-10.27
CNP0224405.1,346.42300000000006,25,25,3,3,0.6,1,5,72.83000000000001,0,2.556800000000001,92.36780000000005,5,6,5,0,0,3.477525507106796,0.1447936906259991,0.8639207142384485,0.518044160617649,0.0005261673350895,1743.1222654882122,3174.459976614556,3461.1316788515483,0.5036278382990053,0.917173997167275,480.734930795328,26.55999999999997,0.0005261673350895,12.438668587805491,-0.6659774187452758,2.45,0.21212043,-0.26730525,2.263113856315613e-07,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,3,6,0,0.0,0,3,3,0,1276.0,138.0,1.973883331037166,688.2000821968812,18.516143379015546,11.756273268017836,7.698595398723338,6.421477017615293,4.701459434032204,0.7219280948873623,0.691289869405789,10.0,5.0,131,1,5.24,3.005268033842103,-8.1
CNP0224408.1,262.30499999999995,19,19,4,1,0.2666666666666666,2,4,66.76,0,2.578000000000001,73.54760000000003,4,1,3,0,0,4.225096461330299,0.7114028721894169,0.9941833443085312,0.0847824855237606,0.0018567075245645,496.82139986032,4255.247888845345,4612.9747061139415,0.1077008723247155,0.9224520314853508,307.9266332938949,19.619999999999987,0.0018567075245645,10.999045957149312,-0.878262340429999,2.640350877192983,0.20274359,-0.2843267,6.426125764846803e-08,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,1.0,1,0,0,0,776.0,88.0,2.4304476788710856,510.8769012461301,14.41384908344359,8.934759407976111,4.3636004311288366,2.4744838667194538,1.5513858823434534,0.7424875695421236,1.432983121056005,11.0,6.0,72,1,3.789473684210526,3.239416915412713,-7.688
CNP0224497.2,414.4540000000002,30,30,3,4,0.5652173913043478,1,7,106.97,0,1.8375,104.86280000000004,7,7,7,0,0,3.757555995065237,0.2117055819658047,0.9075259577392302,0.3585293508914874,0.0003569623875465,2221.262910177877,4193.505706674313,5288.771643724676,0.4199959952541132,0.7929073117857268,678.0135499224959,30.15999999999997,0.0003569623875465,13.781814058956916,-1.2799740173847325,2.677777777777778,0.23012713,-0.26937312,-3.585591912269592e-08,1,4,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,4,6,0,0.0,0,4,3,1,1981.0,174.0,1.819613378822068,943.1982904679656,22.17084391739479,14.017632841183488,9.284491621669437,7.707700297920008,6.044465723423212,0.783776947484701,0.7455178428108284,10.0,5.0,168,1,5.6,3.090632657952258,-8.9
CNP0224534.2,883.0820000000002,62,62,8,8,0.9347826086956522,9,15,254.51999999999995,0,1.9844000000000035,218.5681999999992,16,21,2,0,0,6.514359634096426,0.4720528456245205,0.9740201478515872,0.234854734821115,0.0001176888758265,7880.342506786387,32272.41562570161,34797.73414324994,0.2264613688450463,0.9274286507520147,1816.9585923687,68.46000000000014,0.0001176888758265,13.137269475497211,-1.7997495863512467,2.435483870967741,0.2208096,-0.28093243,-1.0803341865539553e-07,9,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,6,8,6,0,0.0,0,5,5,0,16745.0,364.0,1.0460585900475716,1688.7300642114096,45.111790738333816,28.952669909820784,22.579391317034844,18.588012190113616,14.579566114026775,0.8238116333123173,0.1892784312612016,21.0,11.0,347,1,5.596774193548387,4.229218451498525,-9.6
CNP0224561.1,419.4810000000001,31,31,4,5,0.3333333333333333,2,4,85.87,0,2.3522000000000007,115.60150000000002,7,2,2,0,0,4.755911800732898,0.5520066190270921,0.9834245302446004,0.1216848772504075,0.0005238263097338,1672.3976210761286,8080.265426557304,9223.564272156438,0.1813179343396203,0.8760458742559578,709.425829921623,30.75999999999998,0.0005238263097338,13.732754314688838,-1.1333535289115648,2.319892473118279,0.17054781,-0.30406648,-3.166496753692627e-08,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,5,6,0,0.6,3,4,4,0,2545.0,176.0,1.3443434407357455,1172.2860616410417,21.75034789769755,14.928907349497813,8.369814309555169,6.633847566385243,4.972758224518017,0.9930999387910296,1.2582296369090873,15.0,8.0,166,1,5.354838709677419,3.5417933448204453,-9.8
CNP0224618.4,500.7300000000001,34,34,5,5,0.6296296296296297,1,6,62.66000000000001,0,4.983300000000005,137.12679999999995,7,6,1,0,0,4.768165130467701,0.3842349056384289,0.9597876536304216,0.2988366712629884,0.0003130797159142,2914.398236286974,9472.584888032665,10381.60926920707,0.2807270203215393,0.9124389718778312,931.698504695952,37.18000000000003,0.0003130797159142,13.201165868194067,-0.4808015546796216,2.0416666666666665,0.17254218,-0.275261,-3.5390257835388184e-08,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0.4,2,3,3,0,3627.0,188.0,1.2173614161219284,1006.5590650793966,23.87166824125719,16.37082914477289,10.582469513741946,8.42638915899564,6.575379489703006,1.054026074762777,1.0304227640573047,18.0,9.0,172,1,5.0588235294117645,3.840219413015876,-9.6
CNP0224757.0,400.5150000000002,29,29,7,4,0.6666666666666666,1,5,72.83,0,4.507000000000003,108.61180000000006,5,4,5,0,0,4.01246199781928,0.4077997348966697,0.9645905733166152,0.2044088858114268,0.0005603357226675,1581.9489067772558,5316.645951244059,5997.869015956246,0.2637518262850967,0.8864224839022132,782.4927826122,31.45999999999996,0.0005603357226675,13.296702526319676,-1.0551477465986396,2.25,0.2155411,-0.26544315,1.788139343261719e-07,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,1,4,6,0,0.0,0,4,4,0,2000.0,158.0,1.6451474098433854,789.0927321222707,20.5956473593183,14.040077778494457,8.763649963515443,7.008208366771328,5.588176982444924,0.6631968402398287,0.6252624052234231,14.0,7.0,150,1,5.172413793103448,3.3283048943881144,-8.1
CNP0224852.0,600.5320000000003,44,44,5,6,0.15625,7,12,219.1,0,4.161200000000004,158.73259999999985,12,1,3,0,0,4.830902197079332,0.0706631053539857,0.7819946571532901,0.6606832572368084,0.0001240052928233,7009.346349591248,9774.813837463187,11245.81028170488,0.6232851323300664,0.8691960465814751,1536.298386494652,39.68000000000008,0.0001240052928233,13.52056744023239,-0.8850175592505127,2.848484848484849,0.18755737,-0.27283588,-4.4703483581542975e-08,7,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,6,6,0,1.0,6,6,6,0,6240.0,250.0,1.3121963739414322,2344.2979822368343,31.77277373403724,20.75983570621944,10.707241133485828,7.368502055588904,5.691504618483088,0.8453509366224364,1.1645495091974547,17.0,9.0,233,1,5.295454545454546,3.7771245521838255,-9.5
CNP0224871.3,826.9740000000004,58,58,8,7,0.9047619047619048,9,15,262.36,0,0.617400000000004,201.0851999999994,16,20,3,0,0,7.300000736416837,0.7491205903874777,0.9956919641470432,0.1294515965757181,0.0002448793997024,3961.714976985497,41450.740911114,42726.45081463098,0.0927227724618041,0.9701423853562828,1508.762494330767,62.94000000000013,0.0002448793997024,13.15549996253311,-1.7312019324385215,2.563218390804598,0.21998584,-0.28439763,-5.632173269987106e-07,9,2,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,6,7,6,0,0.0,0,5,5,0,14725.0,338.0,1.0889580963089494,1607.7482776778968,42.54287663758147,27.11770045932371,20.11145861775371,17.437538233914076,13.773961031710646,0.8497511372532974,0.2729708579140698,24.0,12.0,327,1,5.637931034482759,4.31570901457324,-11.3
CNP0224875.0,300.266,22,22,2,3,0.0625,3,6,100.13,0,2.5854000000000004,79.46640000000001,6,0,1,0,0,3.921809516179657,0.6477576839510315,0.9907391387298502,0.0168826442748706,0.0013876332424555,625.7739334159859,4001.997067012856,4608.765402106331,0.1357790815583692,0.8683447122701959,162.60705514944,19.839999999999986,0.0013876332424555,12.594417517006804,-0.4797422734525909,2.772727272727272,0.18237013,-0.250435,-9.220093488693237e-08,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,1.0,3,2,2,0,1004.0,118.0,1.7089348504226636,908.5527285597918,15.853006672199015,10.524075805453151,4.67605940123259,3.3565959607696185,2.2777732162523363,0.8453509366224364,1.0434356963218767,11.0,6.0,108,1,4.909090909090909,3.164839914228607,-8.7
CNP0224878.1,341.4990000000002,25,25,3,5,0.7142857142857143,0,4,18.950000000000003,0,2.2,99.59200000000008,4,1,0,0,0,3.8347621871992783,0.1858790859768937,0.8548989873730467,0.2435588303695024,0.0002346956773116,2480.210383416143,2782.8306607605587,4780.718450132249,0.5187944885872819,0.58209465581132,424.7948895486609,28.359999999999964,0.0002346956773116,5.844111315822626,0.3790347458427815,1.7233333333333334,0.04164436,-0.1802828,-2.9802322387695312e-08,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0.2,1,3,2,1,1489.0,142.0,1.2620597640987654,580.0637751242016,16.692023676495616,12.32322974907152,8.644958820721087,6.908597012054941,5.781290913663432,0.7641140545540274,0.7355085815538398,12.0,6.0,130,1,5.2,3.34958209831712,-8.8
CNP0224881.1,450.57500000000033,33,33,3,5,0.6071428571428571,1,5,80.67,0,4.270000000000004,123.91880000000006,5,7,7,0,0,5.175429398950711,0.7165214710563169,0.9943746873753426,0.1681847524881876,0.0007634057263448,1243.8204265286838,11150.493127201436,11743.051793323906,0.1059196917819789,0.9495396361566464,487.355048489052,35.12000000000001,0.0007634057263448,13.05114531773054,-0.7024288285213816,2.3131313131313136,0.19937134,-0.27556956,1.657754182815552e-07,1,3,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,2,5,6,0,0.0,0,4,4,0,3018.0,192.0,1.3466470547250389,1058.1587546736105,23.70637782332753,15.623100009601709,11.19939465120592,9.870202599679192,7.9195252784230865,0.6136190195993708,0.6997722217733069,15.0,8.0,185,1,5.606060606060606,3.616585751027964,-11.37
CNP0224939.0,778.7130000000004,55,55,12,6,0.5277777777777778,8,19,286.89,0,-3.317999999999986,177.92539999999963,19,15,7,0,0,6.285494302449655,0.4380732961304118,0.969314295878535,0.2368662740126832,0.0001296822584764,7016.441940579704,25971.01204873341,28542.45812042162,0.2458247257813988,0.9099080373232328,2039.093738754642,52.920000000000094,0.0001296822584764,13.29923050907468,-1.843962034143675,2.825757575757576,0.20657346,-0.27596998,5.140900611877441e-07,8,3,0,0,0,3,8,0,0,0,0,0,0,0,0,1,0,0,1,6,6,0,0.1666666666666666,1,3,2,1,14025.0,296.0,1.082120399746636,1673.445754555297,39.60335456989654,26.31493712951256,13.357377809769345,9.93914951957405,7.021957505798421,0.92994293520918,0.9697750041488666,25.0,13.0,271,1,4.927272727272728,4.394574326015216,-10.22
CNP0224947.1,474.5500000000003,34,34,9,2,0.5,4,8,141.36,0,4.788420000000005,126.56270000000008,8,2,5,0,0,4.512670621250392,0.513352288151029,0.9789790926297076,0.2578575701658079,0.0005136613622746,1836.035779548032,8489.709842951412,9001.912930079823,0.2039606241261157,0.9431006397077129,679.5709704289501,35.58000000000001,0.0005136613622746,13.544019309514438,-1.781914210128496,2.727941176470588,0.1772463,-0.22782102,2.0675361156463626e-07,4,3,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,2,6,0,0.5,1,0,0,0,3126.0,176.0,2.436395310854074,1108.5327529352192,26.1184376745875,15.792053190427591,9.09095945984778,6.7261452024133765,4.3076898148969,0.7871265862012691,1.2104682884857807,14.0,7.0,164,1,4.823529411764706,3.48655596538642,-7.3
CNP0224954.2,440.7560000000003,32,32,5,5,0.935483870967742,1,1,20.23,0,8.270800000000008,135.19680000000002,1,11,1,0,0,5.0943524024456925,0.6642141253396627,0.99145755369385,0.2148967026025466,0.0006964991318871,1411.703768661722,10642.191553126915,10823.479979196272,0.13042974823025,0.983250449354754,670.351297931379,40.34000000000004,0.0006964991318871,10.61611624208054,-0.0365261940724155,1.7083333333333333,0.15634932,-0.22278291,-2.3283064365386963e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0.0,0,5,5,2,2810.0,192.0,1.351505931324115,753.5571847389967,23.104083527755577,15.060950375653944,14.23086277258705,13.349985101657142,11.187187080326543,0.2006223243127146,0.1831220683013727,15.0,8.0,188,1,5.875,3.6188305557688274,-10.44
CNP0224967.1,953.0380000000004,66,66,12,8,0.9772727272727272,13,22,353.90000000000003,0,-4.498099999999982,217.82139999999936,22,28,1,0,0,7.35626468243713,0.5448797126870033,0.9826448754320868,0.1572736549796701,9.952884808303628e-05,9134.447793316484,44768.984171965,49243.16567540963,0.1854967622010117,0.9091410667434224,2371.341295222416,70.28000000000013,9.952884808303628e-05,12.6906079715057,-2.007585998171508,2.664141414141414,0.18166308,-0.2423754,2.980232238769531e-07,13,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,2,8,6,0,0.0,0,4,4,0,21386.0,372.0,0.9704879561525996,1643.6591159171926,47.73059289185082,31.26736806925857,20.79767087943354,17.206028662775942,13.608491369805549,0.9182958340544896,0.1044190780054078,25.0,13.0,350,1,5.303030303030303,4.435825928313595,-9.5
CNP0225070.1,652.8220000000003,46,46,8,2,0.7714285714285715,3,11,165.89,0,3.908800000000003,169.78439999999964,11,11,6,0,0,4.506225093319676,0.1006143520032703,0.8212133579472081,0.5208396753876315,0.0001201415579839,6449.96632700847,8759.114568266723,11303.410502443368,0.5706212585674237,0.7749090034705308,1387.56178752885,51.22000000000015,0.0001201415579839,13.285334112668686,-1.9617191541957053,2.583333333333334,0.22558598,-0.26414338,1.955777406692505e-07,3,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,12,1,0.0,0,2,2,0,6290.0,236.0,2.9389767785482017,1157.1857472925578,35.47180882571601,21.09789086577108,14.513571815164248,9.394618560846654,6.161841948697882,0.7935912300117064,0.5509844433017146,14.0,7.0,209,1,4.543478260869565,3.4377847613091927,-7.5
CNP0225121.0,280.323,21,21,1,3,0.1666666666666666,1,3,50.44,0,4.090860000000003,83.79580000000003,3,0,1,0,0,3.847367845053789,0.5830955865526087,0.9860095953974928,0.0194360059282491,0.0012097024378502,690.8330158609523,3463.5297091615967,4144.453549274095,0.1666885652469074,0.8357023834344185,203.32750950293803,20.61999999999998,0.0012097024378502,12.23685263920383,-0.2342795729402869,2.3571428571428568,0.13183105,-0.26431954,1.862645149230957e-08,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,1.0,3,2,2,0,896.0,114.0,1.6656371554425398,904.2158813657304,15.14589989101247,9.952397498181153,5.431122537420503,3.745623246654907,2.438917776412611,0.5916727785823275,0.997626791896466,10.0,5.0,102,1,4.857142857142857,3.1194222224405808,-9.5
