identifier,Score,BalabanIndex_cuberoot,RingCount_log,PathComplexityIndex_log,Fused_ring_count_sqrt,StereocenterCount_log,BertzCTIndex_cuberoot,TotalPathCount_cuberoot,Largest_ring_size_cuberoot,Ester_log,HBD
CNP0304558.2,-7.6,1.1713299888217097,1.0986122886681098,1.4954936530848826,0.0,0.0,8.872116677235377,4.876998961073314,1.8171205928321397,,1
CNP0304580.1,-9.4,1.1703861695598656,1.3862943611198906,1.603538190306912,1.4142135623730951,1.6094379124341005,10.820660021733469,5.528774813678872,1.8171205928321397,,7
CNP0304581.0,-7.4,1.278198776009308,0.6931471805599453,1.491654876777717,1.4142135623730951,,8.745423755496478,4.308869380063768,1.8171205928321397,,1
CNP0304587.2,-10.3,1.0062466935676673,2.0794415416798357,1.706145716505063,2.0,3.218875824868201,11.937132616024307,7.100588458797541,1.8171205928321397,,11
CNP0304599.1,-8.8,1.2454469562351291,1.0986122886681098,1.6436292771823795,1.7320508075688772,1.0986122886681098,8.585060824476702,4.918684734458728,1.8171205928321397,,2
CNP0304631.1,-7.4,1.215035443563694,1.0986122886681098,1.4340487924157908,0.0,1.791759469228055,10.894457977814811,5.77899656515213,1.8171205928321397,0.6931471805599453,5
CNP0304725.2,-11.4,0.9304422836127888,2.302585092994046,1.6526755914887463,2.23606797749979,3.5263605246161616,13.319867010687204,7.657413747855265,1.8171205928321397,0.0,14
CNP0304753.1,-8.441,1.1783574013002442,1.3862943611198906,1.6928195213731514,2.0,0.6931471805599453,9.514623304593549,5.0,1.8171205928321397,,1
CNP0304771.2,-9.6,1.1074741780562771,1.3862943611198906,1.667706820558076,1.7320508075688772,1.9459101490553132,8.95586434270864,5.417501514977181,1.8171205928321397,,3
CNP0304777.0,-7.2,1.2141154317342358,1.0986122886681098,1.583004655365945,1.7320508075688772,,9.62418648084592,4.82028452835046,1.8171205928321397,,2
CNP0304913.3,-8.8,1.129262255774171,1.6094379124341005,1.6691571471357227,2.0,1.6094379124341005,8.367906803522084,5.167649252363623,1.8171205928321397,,0
CNP0304920.2,-10.1,1.08076222452001,1.6094379124341005,1.655048423686153,2.23606797749979,0.0,11.374759582981696,5.3946907121095915,1.8171205928321397,,1
CNP0304943.1,-9.478,1.0927533289856417,1.6094379124341005,1.7411157364093,2.0,1.9459101490553132,8.709080438380072,5.360108410965363,1.8171205928321397,0.0,0
CNP0305107.0,-8.9,1.3115891364740129,0.0,1.3545456628053103,0.0,0.6931471805599453,9.6059900416641,4.986630952238646,1.8171205928321397,,2
CNP0305154.1,-9.3,1.2432159940093144,1.0986122886681098,1.553348445783057,1.7320508075688772,1.6094379124341005,9.835439458897405,5.383212612087284,2.4662120743304703,0.0,2
CNP0305158.0,-8.793,1.185253360976413,1.0986122886681098,1.553348445783057,1.4142135623730951,0.6931471805599453,9.061390805528395,4.702669375441515,1.8171205928321397,,2
CNP0305161.1,-8.0,1.2304594441808043,1.3862943611198906,1.8050046959780757,2.0,2.0794415416798357,8.63564514467494,5.33680329744389,1.8171205928321397,,3
CNP0305168.1,-7.5,1.2978477352523603,0.6931471805599453,1.4799798451972137,0.0,1.0986122886681098,9.13106461371414,4.973189833268591,1.8171205928321397,,1
CNP0305278.0,-8.9,1.186448003705765,1.3862943611198906,1.7004096906398272,2.0,0.0,9.153223522947089,4.86294413109428,1.8171205928321397,,1
CNP0305281.1,-8.7,1.1550763365206485,1.6094379124341005,1.791759469228055,2.23606797749979,2.0794415416798357,9.5570781068072,5.646216173286171,1.8171205928321397,,2
CNP0305400.1,-8.9,1.2287452803095142,1.0986122886681098,1.624144059823796,1.4142135623730951,1.0986122886681098,9.550089878581424,5.1551367354757724,1.8171205928321397,,7
CNP0305403.3,-11.1,0.9193464322979676,2.302585092994046,1.7036251274938017,2.23606797749979,3.4011973816621555,13.112212032551788,7.63460672149231,1.8171205928321397,,13
CNP0305438.1,-9.7,1.0666672410067797,1.791759469228055,1.556037135706985,2.0,1.791759469228055,11.969261689426425,6.188462762136204,1.8171205928321397,1.6094379124341005,0
CNP0305486.0,-8.3,1.1962781804468343,1.0986122886681098,1.418382675671391,0.0,,11.43293793928181,5.748897078944831,1.8171205928321397,0.6931471805599453,1
CNP0305519.2,-8.3,1.3194959706197942,1.0986122886681098,1.593088774432571,1.7320508075688772,2.302585092994046,9.86542911119824,5.667051108097064,2.154434690031884,1.3862943611198906,3
CNP0305520.4,-8.0,1.2759589974113608,1.0986122886681098,1.5723966407537513,1.7320508075688772,1.9459101490553132,9.686446565076755,5.417501514977181,2.154434690031884,1.3862943611198906,1
CNP0305578.2,-7.8,1.2759746101018612,0.6931471805599453,1.491654876777717,1.4142135623730951,1.6094379124341005,7.03147645912774,4.308869380063768,2.154434690031884,0.0,1
CNP0305645.1,-8.272,1.080633356921498,1.9459101490553132,1.6912445112037515,2.23606797749979,2.833213344056216,12.033409381000464,6.917396416609225,1.8171205928321397,,8
CNP0305679.12,-8.8,1.275485376510333,0.6931471805599453,1.5373346185327568,0.0,2.302585092994046,7.243273592370715,4.7474593985234,1.8171205928321397,,8
CNP0305751.1,-12.95,1.0228723610162986,1.9459101490553132,1.675154984091116,2.23606797749979,1.9459101490553132,12.705700130241992,6.565414427346138,2.2239800905693157,0.6931471805599453,9
CNP0305852.2,-9.6,1.0664357582491617,1.9459101490553132,1.584965055915375,2.6457513110645907,2.4849066497880004,15.12513072403328,7.628883625853117,2.5198420997897464,0.6931471805599453,7
CNP0305868.8,-11.2,1.079673825854895,1.791759469228055,1.7972996496036704,2.449489742783178,2.3978952727983707,9.030310194797943,5.656652825822911,1.8171205928321397,,1
CNP0305914.2,-9.6,1.1222317800873731,1.6094379124341005,1.6610252812245936,2.0,1.3862943611198906,10.568943206072973,5.635740794544237,1.8171205928321397,,3
CNP0305923.0,-5.8,1.391453166777903,0.0,1.493925025312256,0.0,1.0986122886681098,5.1036284869913,3.6593057100229713,1.709975946676697,,3
CNP0305995.0,-5.4,1.3411799608872133,0.0,1.3397743454849975,0.0,,6.040267437831656,3.4760266448864496,1.8171205928321397,,0
CNP0306014.1,-9.0,1.1623120272480476,1.0986122886681098,1.5244446996007075,0.0,0.0,9.660052906004555,4.986630952238646,1.8171205928321397,0.0,3
CNP0306026.0,-9.9,1.1119503679369358,1.6094379124341005,1.6158688027643908,1.7320508075688772,0.0,10.802633189841538,5.383212612087284,1.9129311827723892,,1
CNP0306061.1,-8.7,1.1990177463890264,1.3862943611198906,1.643148969776412,2.0,0.0,11.069818653425465,5.656652825822911,1.8171205928321397,,3
CNP0306145.2,-8.3,1.191296133701255,1.3862943611198906,1.6620816459195222,2.0,2.0794415416798357,10.307792858347032,5.798889997648997,1.9129311827723892,0.6931471805599453,2
CNP0306215.1,-11.0,1.052349779057815,1.9459101490553132,1.796135843827854,2.449489742783178,2.4849066497880004,10.334071762599311,6.118033172636621,1.9129311827723892,0.6931471805599453,2
CNP0306617.0,-5.1,1.2623453919718273,0.6931471805599453,1.547562508716013,1.4142135623730951,,7.11106644694553,3.608826080138695,1.709975946676697,,0
CNP0306674.1,-8.6,1.221497236036772,1.0986122886681098,1.634130525024472,1.7320508075688772,1.791759469228055,8.131962004737723,4.973189833268591,1.9129311827723892,,3
CNP0306707.1,-7.353,1.358742434988942,0.0,1.2636920390275583,0.0,2.0794415416798357,11.431482727174286,6.126925675228417,1.8171205928321397,0.6931471805599453,7
CNP0306799.0,-7.639,1.248863395053729,1.0986122886681098,1.6322525902002716,1.7320508075688772,,10.295589914725422,5.104468722001463,1.8171205928321397,,2
CNP0306807.1,-10.5,1.1024297757721004,1.791759469228055,1.7206635475443246,2.23606797749979,2.70805020110221,11.266586272312646,6.580844365241394,1.8171205928321397,1.0986122886681098,5
CNP0306820.1,-8.5,1.2359111706283146,1.0986122886681098,1.6711314814394402,1.7320508075688772,1.791759469228055,7.851959245107064,4.890973246508748,1.8171205928321397,,1
CNP0306894.5,-8.7,1.23828911555874,0.6931471805599453,1.5353299402803786,0.0,1.0986122886681098,9.63554092383865,5.065797019100886,1.8171205928321397,,2
CNP0306894.6,-8.8,1.23828911555874,0.6931471805599453,1.5353299402803786,0.0,1.0986122886681098,9.63554092383865,5.065797019100886,1.8171205928321397,,2
CNP0306898.2,-10.8,1.100255321380651,1.791759469228055,1.7382707842770688,2.23606797749979,2.772588722239781,11.00839657624356,6.487154116716351,1.8171205928321397,0.0,5
CNP0306949.1,-6.7,1.314158301266045,0.6931471805599453,1.536867219599265,1.4142135623730951,0.0,8.101664428735269,4.530654896083493,1.8171205928321397,,0
CNP0306950.16,-9.5,1.055206917807726,1.9459101490553132,1.7026316893320477,2.6457513110645907,1.6094379124341005,11.681077331550444,6.179746605865644,1.8171205928321397,,0
CNP0306957.1,-10.73,1.0702529451416831,1.6094379124341005,1.6413555154024055,2.0,2.0794415416798357,10.151950432975262,5.758965220492401,1.8171205928321397,0.0,0
CNP0307134.1,-11.15,0.9717231656126442,2.1972245773362196,1.747881463056001,2.449489742783178,3.258096538021482,12.155539374446963,7.236797215902505,1.8171205928321397,,10
CNP0307165.1,-10.9,1.0982162569621483,1.6094379124341005,1.5939337258981352,1.7320508075688772,0.0,11.69909768864739,5.768998281229633,1.8171205928321397,,5
CNP0307226.2,-10.0,1.142482939933941,1.3862943611198906,1.6094379124341005,1.4142135623730951,1.3862943611198906,10.81953598429377,5.484806552432619,1.8171205928321397,,7
CNP0307226.4,-9.9,1.142482939933941,1.3862943611198906,1.6094379124341005,1.4142135623730951,1.3862943611198906,10.81953598429377,5.484806552432619,1.8171205928321397,,7
CNP0307228.4,-6.9,1.2910342144329314,0.6931471805599453,1.528468849900433,1.4142135623730951,1.6094379124341005,6.95639847210867,4.362070671454838,2.154434690031884,,2
CNP0307229.1,-8.0,1.150027494715702,1.0986122886681098,1.5151272329628591,1.4142135623730951,1.0986122886681098,7.663375895594763,4.497941445275415,1.8171205928321397,0.0,2
CNP0307277.0,-8.3,1.1722618644042155,0.6931471805599453,1.4284947156102672,0.0,0.6931471805599453,8.959095802054502,4.946087443248701,1.8171205928321397,0.0,2
CNP0307292.1,-9.4,1.144570180998514,1.0986122886681098,1.4891517465595985,1.4142135623730951,0.0,10.384174189816516,5.104468722001463,1.8171205928321397,,2
CNP0307330.1,-8.667,1.1147787611993614,1.6094379124341005,1.69644928942373,2.0,2.1972245773362196,9.501138107240038,5.646216173286171,1.8171205928321397,0.0,0
CNP0307350.1,-7.6,1.3945419028684056,0.0,1.2878542883066382,0.0,1.0986122886681098,8.82327994850909,4.876998961073314,1.8171205928321397,0.6931471805599453,1
CNP0307458.1,-8.6,1.0689134537227958,1.3862943611198906,1.5204904264176042,2.0,2.3978952727983707,10.156737052995316,5.990726414895093,1.8171205928321397,,6
CNP0307486.0,-8.6,1.183811204700099,1.3862943611198906,1.6160824551527688,1.7320508075688772,0.6931471805599453,10.384923286711324,5.325074021614987,1.8171205928321397,0.0,1
CNP0307528.3,-10.2,1.1249151662591008,1.6094379124341005,1.6852759888256048,2.0,1.3862943611198906,10.626107357846768,5.625226328341856,1.8171205928321397,,3
CNP0307575.1,-8.8,1.3822834458551847,0.0,1.3286287192700814,0.0,2.0794415416798357,11.376831435396232,6.027650160149741,1.8171205928321397,,10
CNP0307576.1,-6.6,1.4806941092700343,,1.0874389880699844,0.0,0.0,7.3216896316432765,4.464745095584537,0.0,0.0,1
CNP0307770.0,-10.54,1.024305468834288,1.6094379124341005,1.563975538357343,2.0,,11.36556349058701,5.5612977665212355,1.8171205928321397,0.0,0
CNP0307952.3,-8.6,1.2001173112056125,1.6094379124341005,1.8718021769015911,2.23606797749979,2.1972245773362196,9.239485071047769,5.528774813678872,1.8171205928321397,0.0,3
CNP0308024.3,-9.563,1.131895029316036,1.791759469228055,1.619556042599685,2.23606797749979,2.302585092994046,12.45099079650317,6.679420031639375,2.6207413942088964,0.0,8
CNP0308064.1,-7.8,1.2495939054215586,1.0986122886681098,1.670681537674819,1.7320508075688772,1.6094379124341005,7.691720607384903,4.657009507803836,1.9129311827723892,0.6931471805599453,0
CNP0308182.2,-10.5,1.0989933786460968,1.6094379124341005,1.6863989535702288,1.7320508075688772,2.772588722239781,9.267614920553926,5.738793548317167,1.8171205928321397,,8
CNP0308409.1,-7.9,1.1406443351291946,1.0986122886681098,1.4610179073158271,0.0,1.0986122886681098,9.030554859893307,5.0,1.8171205928321397,,1
CNP0308435.1,-9.6,1.206878213674733,1.3862943611198906,1.7439688053917064,1.7320508075688772,1.3862943611198906,9.122038448549045,5.229321531755984,1.8171205928321397,0.0,1
CNP0308522.1,-8.239,1.206883267359229,1.6094379124341005,1.6238785965888949,2.0,2.3978952727983707,12.134028999004682,6.534335077087573,2.0,1.791759469228055,1
CNP0308784.2,-11.9,0.9768271493544768,2.302585092994046,1.8541650354154848,3.1622776601683795,2.3978952727983707,11.738391799633373,6.549911620119375,1.8171205928321397,,4
CNP0308824.1,-11.4,1.0753354971210598,1.791759469228055,1.791759469228055,2.23606797749979,2.1972245773362196,10.211599246179851,6.055048946511104,1.8171205928321397,,0
CNP0308863.2,-9.3,1.1729572926677043,1.3862943611198906,1.5921464153240394,1.4142135623730951,1.6094379124341005,11.042703576128334,5.5612977665212355,1.8171205928321397,0.0,6
CNP0308977.1,-11.0,1.023575901560031,2.1972245773362196,1.8412395264914247,2.8284271247461903,2.9444389791664403,10.849237445783334,6.619105948026229,1.8171205928321397,0.0,5
CNP0308978.16,-7.8,1.2357592368699626,1.0986122886681098,1.587776415652921,1.4142135623730951,1.6094379124341005,9.871732207504763,5.1551367354757724,1.8171205928321397,,5
CNP0308978.9,-8.4,1.2357592368699626,1.0986122886681098,1.587776415652921,1.4142135623730951,1.6094379124341005,9.871732207504763,5.1551367354757724,1.8171205928321397,,5
CNP0309011.3,-10.35,1.1160229820922765,1.791759469228055,1.8096170866280616,2.449489742783178,2.0794415416798357,10.658988739662812,6.091199348919785,1.8171205928321397,0.0,0
CNP0309030.2,-9.2,1.2454977675045449,1.0986122886681098,1.615135933548738,1.7320508075688772,1.9459101490553132,9.942017470622377,5.6040786613107745,1.8171205928321397,,3
CNP0309127.1,-11.9,1.0583514959683833,1.791759469228055,1.6443759637953808,2.23606797749979,1.6094379124341005,12.435775718194863,6.1534494936636825,2.2239800905693157,1.0986122886681098,8
CNP0309134.1,-9.3,1.1713281340824415,1.9459101490553132,1.9335896646672728,2.449489742783178,2.4849066497880004,10.355296493694492,6.231679684369752,1.8171205928321397,0.0,7
CNP0309146.2,-7.605,1.2434014474386696,1.0986122886681098,1.6519975268528964,1.7320508075688772,0.6931471805599453,8.962971035008376,4.932424148660941,1.8171205928321397,,0
CNP0309223.1,-9.2,1.173888832194834,1.3862943611198906,1.6835458845878224,2.0,0.6931471805599453,9.667361663913256,5.192494101851104,1.8171205928321397,,4
CNP0309229.3,-8.594,1.1615970105921778,1.791759469228055,1.6328895734691502,2.0,2.3978952727983707,12.730324679536707,6.7091728520810685,2.0,1.791759469228055,1
CNP0309297.1,-8.5,1.1007803305543926,1.0986122886681098,1.441019260809137,0.0,0.6931471805599453,10.92411151660664,5.528774813678872,1.8171205928321397,0.0,3
CNP0309339.2,-9.6,0.9970279683680356,2.1972245773362196,1.6395676538861297,2.0,3.5263605246161616,13.400729096288796,7.594363318174862,1.8171205928321397,,13
CNP0309441.0,-8.2,1.20469772878908,1.0986122886681098,1.6094379124341005,1.7320508075688772,,9.048430623469644,4.308869380063768,1.8171205928321397,,1
CNP0309470.5,-7.4,1.241091411232955,1.0986122886681098,1.727220948090484,1.7320508075688772,1.3862943611198906,7.295131125557994,4.481404746557165,1.9129311827723892,,0
CNP0309495.5,-10.4,1.0013009813817308,2.5649493574615367,1.7303905228517629,3.0,2.3978952727983707,16.01533207441254,7.796974500505973,1.8171205928321397,,19
CNP0309527.4,-10.3,1.1136381679342149,1.3862943611198906,1.580450375560848,1.4142135623730951,2.302585092994046,10.237597756396616,5.539658256754464,1.8171205928321397,,6
CNP0309545.1,-10.7,1.1115516305271644,1.3862943611198906,1.5905099025485816,1.4142135623730951,1.6094379124341005,10.67619030080172,5.3946907121095915,1.8171205928321397,0.0,6
CNP0309623.1,-11.4,1.0592057146273743,1.6094379124341005,1.6247053845648889,1.7320508075688772,2.3978952727983707,10.71453949899572,5.8284766832514565,1.8171205928321397,,6
CNP0309648.0,-9.2,1.1243284695944038,1.791759469228055,1.711459526826412,2.23606797749979,2.833213344056216,11.051746408722192,6.6868830769886545,1.8171205928321397,0.0,5
CNP0309667.4,-7.6,1.253310246701201,1.0986122886681098,1.6805338341178306,1.7320508075688772,1.791759469228055,7.959561370421074,4.67232872835526,1.9129311827723892,0.0,2
CNP0309761.1,-9.7,1.0733527239242782,1.9459101490553132,1.750697982430281,2.449489742783178,,10.112469687064264,5.506878446387353,1.8171205928321397,,1
CNP0309886.0,-10.4,1.0819488372555868,1.6094379124341005,1.65455834771457,2.23606797749979,,10.233568700805082,5.14256318131647,1.8171205928321397,,0
CNP0309904.2,-8.4,1.2231419128658634,1.3862943611198906,1.6613976513648114,1.7320508075688772,0.0,10.535196463070337,5.406120175750225,1.8171205928321397,0.0,2
CNP0309990.1,-8.8,1.2256940841599813,1.0986122886681098,1.615480226890063,1.7320508075688772,1.9459101490553132,9.3690180628083,5.495864660095013,1.8171205928321397,,1
CNP0310051.1,-9.0,1.135630805401807,1.0986122886681098,1.486835590341768,1.4142135623730951,0.0,9.6540888252867,4.86294413109428,1.8171205928321397,,2
CNP0310078.1,-8.8,1.1374877888359498,1.3862943611198906,1.6817585740137264,2.0,1.6094379124341005,8.597719363735125,5.052774347208561,2.41014226417523,0.0,0
CNP0310249.1,-12.3,1.0417133013772184,1.9459101490553132,1.8078888511579387,2.23606797749979,2.5649493574615367,10.49298246835497,6.299605249474366,1.8171205928321397,0.0,2
CNP0310375.1,-10.86,1.0173895463238414,1.791759469228055,1.6570659614233552,2.23606797749979,2.1972245773362196,10.729569135471506,5.990726414895093,1.8171205928321397,0.0,1
CNP0310383.2,-11.1,1.1069329091110494,1.6094379124341005,1.6840066079316087,2.23606797749979,0.0,10.79325263013666,5.506878446387353,1.8171205928321397,,3
CNP0310411.1,-10.7,0.9041443277075892,2.6390573296152584,1.6779057117115612,2.23606797749979,3.951243718581427,15.552470177455405,8.793659344316358,1.8171205928321397,0.0,24
CNP0310411.2,-10.0,0.9041443277075892,2.6390573296152584,1.6779057117115612,2.23606797749979,3.951243718581427,15.552470177455405,8.793659344316358,1.8171205928321397,0.0,24
CNP0310463.0,-10.6,0.9448339298687968,2.3978952727983707,1.7147984280919266,2.449489742783178,3.091042453358316,13.030218569582935,7.368062997280774,1.8171205928321397,0.6931471805599453,12
CNP0310573.2,-7.5,1.2530768628177231,1.0986122886681098,1.6956156086751528,1.7320508075688772,1.6094379124341005,7.54755591654838,4.776856181035017,1.8171205928321397,0.0,1
CNP0310723.4,-11.4,1.0107263710731968,2.0794415416798357,1.7119371958108949,2.0,3.1354942159291497,11.990960384901738,7.040580616713472,1.8171205928321397,0.0,8
CNP0310862.1,-9.8,1.089841168861575,1.6094379124341005,1.5436865348713198,0.0,1.3862943611198906,11.76223459723228,5.905940583624489,1.8171205928321397,,6
CNP0310936.1,-6.667,1.2158226515129111,0.6931471805599453,1.466337068793427,1.4142135623730951,0.0,7.271343611003102,4.020725758589058,1.8171205928321397,,0
CNP0310963.2,-10.1,1.144954999145164,1.6094379124341005,1.786845454425626,2.23606797749979,2.1972245773362196,9.670435183462772,5.8771306592107395,1.8171205928321397,0.0,1
CNP0311040.2,-9.9,1.1827759334446075,1.3862943611198906,1.6850753266397205,2.0,1.0986122886681098,9.900214399722673,5.325074021614987,1.8171205928321397,,3
CNP0311045.2,-9.5,1.1522479710302664,1.6094379124341005,1.619642082608342,1.4142135623730951,1.6094379124341005,10.91368942783772,5.818647867496961,1.8171205928321397,,2
CNP0311114.1,-10.32,1.1093753546009195,1.6094379124341005,1.7809485531238394,2.23606797749979,2.302585092994046,9.135294913383689,5.687733959703131,1.8171205928321397,,1
CNP0311325.0,-9.6,1.0645805481007105,1.6094379124341005,1.6094379124341005,2.23606797749979,,10.385565128156562,5.2535878724929015,1.8171205928321397,,0
CNP0311387.1,-10.5,1.0145762518799903,1.9459101490553132,1.6724127115954888,2.0,1.0986122886681098,11.742644853630749,5.9720926198264,1.8171205928321397,,2
CNP0311404.1,-4.9,1.5291817635293088,,1.1349799328389845,0.0,0.0,5.098440187000153,3.0365889718756627,0.0,,3
CNP0311428.1,-10.4,1.1391320383319938,1.3862943611198906,1.5824092400461809,0.0,2.995732273553991,9.69803947484997,6.027650160149741,1.8171205928321397,,14
CNP0311550.1,-8.527,1.1104000166809789,1.6094379124341005,1.7097858862683823,2.0,2.1972245773362196,9.8023953642911,5.838272460814003,1.8171205928321397,,1
CNP0311601.1,-9.643,1.124189149387164,2.0794415416798357,1.8647846042429448,2.8284271247461903,1.6094379124341005,11.12190931794759,5.9720926198264,1.9129311827723892,,3
CNP0311660.1,-8.088,1.396296714982018,0.0,1.3217558399823195,0.0,0.6931471805599453,7.403226299472988,4.2171633265087465,2.2894284851066637,,0
CNP0311662.1,-8.333,1.3155793545081842,0.6931471805599453,1.4954936530848826,1.4142135623730951,1.6094379124341005,8.875190626304729,4.876998961073314,2.154434690031884,0.6931471805599453,2
CNP0311696.1,-6.8,1.0715845915077349,1.3862943611198906,1.6020029339465822,2.0,2.0794415416798357,8.324536397430114,5.117229946912048,1.8171205928321397,0.0,0
CNP0311696.2,-8.2,1.0715845915077349,1.3862943611198906,1.6020029339465822,2.0,2.0794415416798357,8.324536397430114,5.117229946912048,1.8171205928321397,0.0,0
CNP0311708.1,-9.8,1.164449767563886,1.6094379124341005,1.8152899666382492,2.23606797749979,2.3978952727983707,9.69202211086982,5.990726414895093,1.8171205928321397,,5
CNP0311712.0,-8.5,1.1310548128150535,1.0986122886681098,1.4987723445465808,1.4142135623730951,,9.528219916647735,4.546835943776344,1.8171205928321397,,0
CNP0311880.1,-10.2,1.153731860737116,1.6094379124341005,1.7683391950199563,2.23606797749979,1.791759469228055,10.627500086587975,5.953341813139052,1.8171205928321397,,3
CNP0311920.2,-8.2,1.1957966760506151,1.6094379124341005,1.8845412026790211,2.23606797749979,1.9459101490553132,8.878493358830209,5.406120175750225,1.8171205928321397,0.0,2
CNP0311920.3,-8.4,1.1957966760506151,1.6094379124341005,1.8845412026790211,2.23606797749979,1.9459101490553132,8.878493358830209,5.406120175750225,1.8171205928321397,0.0,2
CNP0311948.1,-7.9,1.1930692257889726,1.3862943611198906,1.7730673362159026,2.0,1.791759469228055,8.786567221157567,5.417501514977181,1.8171205928321397,0.0,1
CNP0311969.3,-10.7,1.117929705064938,1.3862943611198906,1.5778325730187692,0.0,2.9444389791664403,9.906413931006876,6.018461654806453,1.8171205928321397,,15
CNP0311987.0,-8.3,1.2279735061829469,1.0986122886681098,1.6171007851796697,1.4142135623730951,,10.259566013706166,5.078753078132701,1.8171205928321397,,3
CNP0311995.2,-10.4,1.1702042415242813,1.3862943611198906,1.7047480922384253,2.0,2.3978952727983707,9.431024832138196,5.718479064871316,1.8171205928321397,,6
CNP0312077.1,-9.288,1.1829405796581107,1.3862943611198906,1.6247053845648889,2.0,2.3978952727983707,9.9767586665678,5.8284766832514565,1.8171205928321397,0.6931471805599453,1
CNP0312106.1,-9.8,1.066276595907579,1.791759469228055,1.5950491749820008,1.4142135623730951,2.6390573296152584,12.36822884767646,6.510830071526432,1.8171205928321397,,9
CNP0312141.1,-9.3,1.1214784398379671,1.6094379124341005,1.527607894186468,2.0,1.791759469228055,11.859286903500072,6.366096760416893,2.154434690031884,0.0,9
CNP0312183.2,-7.6,1.295274229446218,1.0986122886681098,1.5875791186216013,1.7320508075688772,2.0794415416798357,10.088121879624987,5.656652825822911,1.8171205928321397,1.0986122886681098,1
CNP0312194.1,-7.2,1.2014980159382616,0.6931471805599453,1.421385680931161,0.0,1.0986122886681098,6.9207648534248225,4.431047621693634,1.709975946676697,,2
CNP0312260.1,-7.0,1.405656421199018,0.0,1.450832882257462,0.0,0.0,6.850060592114685,4.0,1.8171205928321397,,1
CNP0312260.2,-6.9,1.405656421199018,0.0,1.450832882257462,0.0,0.0,6.850060592114685,4.0,1.8171205928321397,,1
CNP0312287.0,-8.0,1.220580285648179,1.0986122886681098,1.618095975177215,1.7320508075688772,,9.905655316655483,4.876998961073314,1.8171205928321397,,2
CNP0312298.1,-9.3,1.2000065553878017,1.3862943611198906,1.6456175690116026,1.4142135623730951,1.9459101490553132,10.596879716433348,5.818647867496961,1.8171205928321397,1.0986122886681098,3
CNP0312298.3,-8.9,1.2000065553878017,1.3862943611198906,1.6456175690116026,1.4142135623730951,1.9459101490553132,10.596879716433348,5.818647867496961,1.8171205928321397,1.0986122886681098,3
CNP0312383.1,-8.1,1.3984746137461803,0.0,1.2888390249691777,0.0,1.0986122886681098,8.742181134849753,5.026525695313479,2.3513346877207577,,5
CNP0312424.2,-8.9,1.163271606802884,1.3862943611198906,1.635190408536515,1.7320508075688772,2.1972245773362196,7.460431202908175,4.904868131524017,1.8171205928321397,,5
CNP0312434.1,-9.2,1.176131186728094,0.6931471805599453,1.402823663071101,0.0,1.6094379124341005,9.27346009082718,4.959675663842301,1.8171205928321397,0.0,5
CNP0312457.2,-9.4,1.1737861267905974,1.6094379124341005,1.493925025312256,1.7320508075688772,1.791759469228055,11.263981835148684,5.808785733563704,2.41014226417523,,5
CNP0312498.0,-6.9,1.4369752687207715,,1.032362903126909,0.0,,7.885558365284895,4.179339196381232,0.0,,1
CNP0312502.2,-8.2,1.195012551774695,1.3862943611198906,1.6999519199749322,2.0,0.0,9.226297008976337,4.702669375441515,1.9129311827723892,,1
CNP0312505.1,-10.2,1.097353067698135,1.6094379124341005,1.6438393391514328,2.0,2.302585092994046,10.876670577244193,5.915481699700717,1.8171205928321397,,5
CNP0312535.1,-8.1,1.0154807523340454,2.302585092994046,1.6679652518813908,2.6457513110645907,2.1972245773362196,14.498335828354662,7.287361631121843,1.8171205928321397,,3
CNP0312577.1,-5.9,1.4392597039361037,,1.0169342576538425,0.0,0.0,6.781188628247352,3.608826080138695,0.0,,3
CNP0312578.1,-9.6,0.9438841358109702,2.3978952727983707,1.6998485233972669,2.23606797749979,3.610917912644224,13.784105294147189,7.984344382691075,1.8171205928321397,0.0,17
CNP0312614.1,-7.5,1.1991396861002883,1.3862943611198906,1.6840066079316087,2.0,1.9459101490553132,9.543305861757537,5.506878446387353,1.8171205928321397,1.0986122886681098,0
CNP0312711.1,-7.4,1.1745655680375329,1.0986122886681098,1.5240780634829436,0.0,1.3862943611198906,8.607630345949776,4.657009507803836,1.8171205928321397,,3
CNP0312769.1,-7.7,1.31461241889974,0.6931471805599453,1.580450375560848,1.4142135623730951,1.6094379124341005,7.586039045269508,4.67232872835526,1.8171205928321397,0.0,2
CNP0312803.0,-10.06,1.111892396476892,1.6094379124341005,1.6784307839210515,2.0,2.0794415416798357,10.792010639087886,6.0822019955734,1.9129311827723892,0.0,2
CNP0312893.6,-9.3,1.1669004234813098,1.3862943611198906,1.6037072377251156,1.4142135623730951,1.6094379124341005,10.81925684836577,5.582770171658424,1.8171205928321397,,6
CNP0312913.1,-10.7,1.1109338924454943,1.3862943611198906,1.536867219599265,0.0,2.1972245773362196,10.497611539791864,5.708267473384861,1.8171205928321397,,9
CNP0312973.1,-7.6,1.2758187713897329,0.6931471805599453,1.5441973905656994,1.4142135623730951,0.6931471805599453,7.401589185872009,4.464745095584537,1.8171205928321397,0.0,0
CNP0312996.3,-9.5,1.146853912440943,1.6094379124341005,1.7979133348024332,2.23606797749979,2.0794415416798357,9.140075620266837,5.462555571281398,1.8171205928321397,0.0,2
