cluster_post,UMAP_0,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11
593,10.009361,-1.0087875,1.8126084,3.1310272,1.6249304,4.89254,1.8957689,0.08794749,7.955786,4.1995792,11.6391115,6.3982306
594,10.021616,-0.9647946,1.6979082,3.3266797,1.8510901,5.0538964,1.9287376,0.15248597,7.954653,4.134958,11.514098,6.488593
595,10.010426,-1.5230803,1.427181,3.734297,3.21521,5.0713573,1.686555,0.12438125,7.6744633,3.9291592,11.968479,6.4244256
596,10.082606,-0.9827343,1.6201332,3.514419,2.0845187,5.0616975,2.0746012,0.36806467,8.100656,4.3067718,11.102989,6.623259
597,10.100569,-0.9667359,1.5769068,3.5858324,2.1926713,5.133492,2.0959885,0.44473338,8.125012,4.326223,10.945309,6.6644816
598,9.42182,1.1234375,1.12391,2.883529,4.1002717,6.629342,2.008707,2.0781198,6.5550137,3.8857226,1.0562588,5.7840996
599,10.130592,0.17000842,2.1382058,9.828517,5.3885407,5.1647987,6.5184193,3.386769,6.012069,3.8097854,6.1853523,-0.08684731
600,10.040013,0.10113341,2.0394669,9.932558,5.3710785,4.9380536,6.473546,3.4551802,6.1896486,3.695825,6.247233,0.19789934
601,9.448006,1.5273665,1.1754464,3.89928,4.030628,6.4932623,1.6643325,2.3151495,6.3422265,3.94862,0.37251288,6.0568514
602,9.644094,-6.1081915,1.2779413,6.6645675,8.438462,4.897801,5.5069227,3.555942,4.3866696,4.770602,6.1103697,4.8688083
603,9.403602,1.7908391,1.1170796,4.569322,3.8665202,6.2947297,1.4681327,2.5292783,6.195227,4.0127544,0.37146997,5.708414
604,9.417887,1.7431428,1.1043526,4.158163,3.8861406,6.5076275,1.537867,2.315425,6.3052497,3.8445191,0.52388805,5.7904778
605,9.422897,1.618053,1.0969975,3.701168,3.9868276,6.674226,1.6807467,2.1467857,6.3900104,3.7791436,0.58228344,5.997504
606,9.723447,0.20813571,1.6133194,10.0550585,5.461129,5.045904,6.0481157,3.444738,5.722549,3.7443326,6.389308,0.22765212
607,9.914246,-0.40054986,1.1978655,3.175995,3.5614235,7.615266,2.160383,1.0966264,7.3103104,3.1414418,8.813546,6.5402513
608,10.143785,-0.13208656,2.0181236,10.1991205,5.0910053,3.8551645,6.4980254,3.5237675,7.007857,3.2969253,6.4811764,1.784617
609,10.861067,-0.27560717,1.3922123,5.0969963,5.081473,6.5608854,2.3811657,3.299024,11.761629,4.577159,6.312667,4.6743083
610,10.88252,0.13320538,1.3577415,4.9844074,5.241406,6.678705,2.6534572,3.2534451,12.117694,4.577611,6.2805305,4.5592523
611,9.598022,-5.8995137,1.3241422,6.3809943,7.3692966,4.4510765,5.4191165,5.4996376,6.380655,7.1463356,6.3426323,4.931021
612,9.624614,-6.320708,1.2954646,6.6097345,8.11826,4.8975787,5.503962,3.9048498,4.9290805,5.3372145,6.023794,4.881468
613,10.5184145,-0.82764375,1.3990992,5.1801953,4.3405533,5.682873,3.457074,3.0001276,11.886439,4.782767,7.5880537,4.425612
614,9.622028,-6.2718825,1.2897301,6.6247854,8.096823,4.831227,5.4465585,3.4641762,4.756883,4.732467,5.977753,4.8672004
615,10.06348,0.48215842,2.0224051,10.003903,5.426997,4.2016964,6.5034556,3.5134,6.510961,3.450314,6.298323,0.9873728
616,9.583175,-6.128196,1.324994,6.40955,7.266843,4.544598,5.4115233,5.177286,6.375405,7.019788,6.122377,4.9180965
617,9.653046,2.6741216,0.63064015,11.703602,4.3357663,5.0398617,5.168453,3.1536372,4.045669,4.7793946,6.958689,4.9460516
618,9.828311,2.0880497,0.8148759,11.984855,4.7177515,5.1212115,4.7915363,3.923406,3.3850353,5.781997,7.2671943,5.1942434
619,10.025669,1.0376767,2.0888617,9.761767,5.5800157,4.5508714,6.213081,2.9668336,5.294119,3.8124688,6.14971,0.6388391
620,9.386217,0.47153786,1.1432512,10.257185,5.538715,4.766797,5.5519958,3.7070627,5.874927,3.6161945,6.4994936,0.6006712
621,10.538116,-0.73450345,1.4042329,4.952525,4.6151075,5.6474032,3.0601327,3.2002347,12.142459,4.6555214,6.6466002,4.5569506
622,10.4539585,-0.94843185,1.405049,5.0932527,4.3801703,5.519639,3.2869022,3.1246243,11.925519,4.7057304,7.165515,4.502347
623,9.309102,0.45299783,1.0779358,10.29893,5.647206,4.657353,5.66053,3.863791,6.0322127,3.5347424,6.5091567,0.6413349
624,9.21199,0.45431495,0.9767066,10.377196,5.692474,4.5060763,5.660686,3.9807785,6.1812844,3.452951,6.540163,0.8422654
625,9.625295,-6.1787066,1.2988205,6.5500884,8.01738,4.6847577,5.4521146,4.0268693,5.128434,4.793934,6.2763863,4.8785834
626,9.41746,0.7932644,1.1180989,9.958092,5.8972554,5.5550795,5.6518598,3.6157,4.7514234,4.031727,6.3853927,-0.37205848
627,9.726173,1.0563192,1.6624172,9.935496,5.626635,4.5725164,5.887931,3.1643608,5.2218037,3.7855222,6.296114,0.6864086
628,9.721462,0.8960455,2.074423,9.917333,5.620622,3.931828,6.1458178,2.8319583,5.118085,3.6838868,6.0795035,1.7036568
629,9.680721,1.2046553,2.055341,9.828314,5.761592,4.034606,6.040977,2.7001674,4.592167,3.8136065,6.008668,1.5882751
630,9.457949,0.82091063,1.2290872,10.037864,5.763844,5.16316,5.6696053,3.5355198,5.050057,3.8975277,6.3883295,0.12933914
631,9.949886,-0.54262394,1.3288894,3.6056385,3.2098527,6.4802017,1.9132164,0.96772796,7.6943417,3.8281145,9.744017,6.710126
632,9.963345,2.7215214,0.06326235,11.250871,4.1991525,4.7280498,5.437382,3.8124392,3.7863579,4.386377,7.3206706,4.6832433
633,10.058378,-0.15715413,1.3498615,4.068458,2.844477,6.445463,2.1831532,0.6847038,7.858849,3.851713,10.36039,6.7959547
634,9.634544,-5.8209414,1.3155261,6.4371843,7.853801,4.5838037,5.5169396,5.3939633,5.807028,6.6834574,6.5217576,4.9339
635,9.405884,1.6896864,1.1361109,3.2278457,4.377775,6.609975,1.8362492,2.2744336,5.9369516,3.7834282,0.23020716,6.509258
636,9.741785,-1.3951833,1.4175719,3.1125457,4.041829,5.2464128,0.753753,1.4888045,7.690688,3.9584253,9.52294,6.704328
637,9.430238,0.9353149,1.4053047,2.9905877,6.2498426,4.506227,5.90829,3.5985458,3.9026582,3.8411849,9.035633,10.950196
638,9.650696,-5.6556864,1.3091388,6.4446,8.066121,4.570742,5.5571203,5.526123,5.61923,6.586388,6.708539,4.9362683
639,9.6154585,-5.898619,1.3196731,6.423342,7.630751,4.587815,5.487877,5.42002,6.0441628,7.0371804,6.3618116,4.932935
640,9.631643,-5.7017617,1.3147589,6.420462,7.8265533,4.5622873,5.5215144,5.6199164,5.896426,7.062795,6.5509067,4.9401565
641,9.764089,-1.7302122,1.4411639,3.0892339,4.038764,4.9096236,0.7965079,1.3412426,7.6943007,3.9986978,10.111535,6.6989174
642,10.680648,-0.583182,1.3926688,5.2257605,4.5569468,6.0249376,3.2205038,3.0401106,11.921114,4.8365035,7.396344,4.43295
643,10.15366,0.5545994,1.3305299,4.600391,2.7620838,6.424616,2.8307543,0.91924065,8.211297,4.1202116,10.149318,7.21412
644,10.131962,0.22617264,1.3397386,4.401208,2.7025292,6.437792,2.4858668,0.73229575,8.065456,3.9985795,10.345938,6.983182
645,9.609046,-6.186913,1.3197616,6.4411826,7.563999,4.4789414,5.391396,4.6595135,5.943396,5.62509,6.3211236,4.9030113
646,9.613395,-6.007586,1.3226956,6.3920984,7.5146637,4.3486385,5.3749056,5.0129623,6.1437726,5.8673778,6.4913716,4.9154305
647,10.802963,-0.34976313,1.3863536,5.1236243,4.7790055,6.245524,2.9974415,3.1170301,12.097947,4.858915,6.994761,4.4320755
648,10.904895,-0.043961298,1.3770741,4.915719,5.018874,6.457766,2.8610349,3.1666062,12.348811,4.859228,6.5861273,4.4314594
649,9.60932,-6.343035,1.2992144,6.5756707,7.8701744,4.741251,5.4084983,3.626138,5.118686,4.812929,5.992988,4.8703337
650,9.6074505,-6.3091855,1.3113946,6.504553,7.6994357,4.612781,5.4010954,4.1783023,5.5815487,5.223272,6.159685,4.887941
651,9.60252,-6.4709272,1.3072568,6.5602503,7.7586026,4.7962155,5.440692,3.936864,5.3834777,5.3823004,5.937814,4.8786488
652,9.827107,-1.9690462,1.449766,3.337886,3.7023253,5.004242,1.0218533,0.76331955,7.5185437,3.753244,11.238261,6.51126
653,9.565029,-6.324758,1.3246251,6.430132,7.162272,4.595869,5.3836904,4.856161,6.3794456,6.8375087,5.932032,4.902767
654,9.5710745,-6.3946695,1.3233297,6.458901,7.2716,4.6860757,5.414057,4.721502,6.1986823,6.71095,5.887815,4.900386
655,10.073323,0.2692651,2.0505826,9.856731,5.240758,5.07998,6.1161013,3.097414,5.695011,3.895806,6.2265606,0.20750952
656,9.653811,-5.4319086,1.279583,6.557136,8.74297,4.862478,5.694259,5.405674,4.722861,6.712932,6.746861,4.9179645
657,9.654326,-5.577642,1.2980931,6.497564,8.3555765,4.749163,5.632446,5.509927,5.231051,6.8191257,6.673199,4.934068
658,9.873704,0.07303886,1.8193979,10.053021,5.4534054,4.794044,6.416272,3.6140547,6.2624803,3.581566,6.3397865,0.4657071
659,9.748808,-1.9717262,1.4458576,3.1803498,3.9714715,4.9855046,0.7616482,1.0417897,7.507129,3.7569797,10.830716,6.539798
660,9.737432,-1.9464043,1.5028183,3.0274117,4.052642,4.806196,0.70170003,1.2158641,7.5936975,3.8768575,10.535379,6.627106
661,9.59974,-6.493126,1.3112587,6.554767,7.729558,4.868455,5.480042,4.1775737,5.4879026,5.8916035,5.891419,4.886488
662,10.001815,1.1990747,2.148004,9.751294,5.5815153,4.2807117,6.133508,2.7579663,5.082913,3.813036,6.1091213,1.0338124
663,9.403045,0.65334475,1.1809554,10.172375,5.707983,4.8269167,5.707729,3.7196503,5.6459746,3.6728284,6.451841,0.42713103
664,9.519444,0.71348387,1.2867119,10.100003,5.6007357,4.9468036,5.635426,3.5170918,5.4462533,3.7794335,6.424565,0.379401
665,9.909213,-1.9049155,1.613435,3.2624085,3.1607492,4.8029313,1.4011048,0.5294484,7.5927334,3.8841317,11.458295,6.5573153
666,10.014239,0.016151693,1.9853439,10.075851,5.2907686,4.4694214,6.4860845,3.5465786,6.5968013,3.4915214,6.329165,0.8612155
667,10.007039,0.038140707,2.0203433,10.125512,5.1798344,4.066206,6.396692,3.4139607,6.667513,3.414241,6.363666,1.1759809
668,9.968451,-1.8104992,1.5295463,3.3538492,3.1995788,4.7771883,1.579265,0.5831787,7.74681,4.070226,11.209517,6.620758
669,9.583969,-6.505902,1.3187363,6.5064783,7.4717073,4.760306,5.430412,4.333234,5.8515997,6.085756,5.875283,4.8890567
670,9.732942,1.329639,1.6780806,9.73485,5.76943,4.850513,5.8232584,2.8237216,4.217016,4.070494,6.2427487,0.24034066
671,9.848483,-0.709982,1.3196249,3.4013712,3.3553345,6.8333387,1.5776167,0.9180304,7.448147,3.4765043,9.545927,6.57903
672,9.573924,-6.597651,1.312541,6.5445843,7.486543,4.821569,5.412769,3.994045,5.685776,5.8806157,5.7255197,4.875115
673,9.568768,-6.5052886,1.3203073,6.4917836,7.3251524,4.7577424,5.4168243,4.4538455,6.03687,6.468044,5.7911873,4.890047
674,10.335962,0.76666504,2.2194545,9.998429,5.0441256,4.3323812,6.2361207,3.174242,6.7015967,3.586842,6.148032,1.978094
675,9.159585,-0.6299203,0.9762176,1.0560895,3.7704031,4.729218,3.9859917,1.5578444,6.4747143,4.8513722,8.168391,1.1500114
676,9.939669,0.32563013,1.9487175,10.0288105,5.287926,4.4610343,6.1793747,3.2488856,6.0915847,3.621684,6.2931294,0.94221735
677,9.985567,0.7921565,1.8060418,10.116073,5.1886053,4.3024616,5.901859,3.272116,6.3214464,3.580972,6.306568,1.7121903
678,9.616911,2.3456953,0.13839784,11.464568,4.4471684,5.2622304,5.4379764,3.4183652,3.9354088,4.534781,7.4508142,4.410838
679,10.097153,0.115775585,2.1318336,10.002361,5.145943,4.5008755,6.324978,3.2389975,6.3757935,3.619607,6.2615976,0.80747086
680,10.150775,0.11993032,2.1929696,9.90106,5.189535,4.8375745,6.3631206,3.1980546,6.1479845,3.753508,6.2074842,0.39644042
681,9.690479,1.2582974,1.7320765,9.807408,5.755462,4.5823607,5.841899,2.8753593,4.521536,3.9417572,6.21358,0.6132901
682,9.707028,1.113453,1.8509103,9.859844,5.703639,4.3027883,5.960624,2.900849,4.859783,3.8087728,6.185356,0.9740346
683,8.880625,3.837575,1.0609735,11.336082,4.103203,4.922519,5.349306,2.1548152,5.3775277,4.0198264,6.2028713,4.692853
684,9.890425,-0.7796664,1.3055573,4.1954393,2.9752994,6.1600704,1.12227,0.64980453,7.575005,4.0542307,10.058733,6.092433
685,10.423127,0.7915027,1.1812361,4.968422,2.783507,7.0821576,2.8093734,0.7874811,8.074842,3.806721,10.158685,6.7005687
686,10.005887,-2.0042791,1.5196402,3.2425592,3.3063118,4.5622063,1.631581,0.6769529,7.849367,4.2423105,10.960221,6.6535435
687,9.996512,-1.7176478,1.4905322,3.3744643,3.2145677,4.825981,1.671827,0.69464415,7.841539,4.1932516,10.875003,6.6679482
688,10.4400425,0.4888704,2.4722066,9.759801,5.277526,4.766236,6.7195168,3.253744,6.4071555,3.7239892,6.0535927,0.854085
689,9.850572,-1.8915867,1.4539274,3.2013001,3.7133963,4.827733,1.11624,1.0190707,7.707372,4.041664,10.610641,6.6702657
690,9.818842,-2.007155,1.538999,3.1381412,3.6694617,4.83276,1.0081619,0.8915135,7.574698,3.8655696,10.959869,6.5932016
691,9.749356,-1.3324319,1.3876325,3.1778457,3.8330498,5.8419023,0.7544344,1.3601521,7.553288,3.736475,9.147072,6.6633606
692,9.836693,1.3952197,1.9535332,9.720427,5.7377496,4.469985,5.9590807,2.7037787,4.474645,3.954647,6.1152277,0.792709
693,9.946108,1.3919289,2.0904887,9.707445,5.7049503,4.3138533,6.0884852,2.7005992,4.7364125,3.869267,6.096561,0.913154
694,10.3525,0.29206312,2.3485994,9.9725485,5.149416,4.41279,6.6666603,3.3844695,6.815605,3.5076928,6.141488,1.5067326
695,10.391545,0.22498661,2.2999206,10.032949,5.0561194,4.06027,6.5428486,3.3282835,6.9343395,3.4383655,6.265306,1.9065905
696,10.223351,1.0110731,2.1485114,9.894095,5.2070765,4.482914,6.117574,3.030914,6.1113214,3.7406054,6.13019,1.5696688
697,10.519163,1.0088564,1.1179707,4.7283893,2.9713137,8.040113,3.1315074,0.9889274,7.8311954,3.4309766,9.736722,6.586611
698,10.044389,0.12742919,1.163658,3.532805,3.328558,7.825275,2.6188543,0.9927329,7.466298,3.252507,9.306152,6.695572
699,10.068089,0.24148881,1.2323536,3.9281712,3.0715036,7.226585,2.5499132,0.869936,7.72008,3.6097357,9.839013,6.9109764
700,9.662208,-1.3516977,1.3722179,3.102156,4.2833242,5.375938,0.22520973,1.9239672,7.570522,3.8151,8.134975,6.878001
701,9.712328,-1.2248479,1.372667,3.1033251,4.2166796,5.3673706,0.57550246,1.7961105,7.665307,3.9168844,8.711528,6.803334
702,10.190526,0.94507104,1.0502977,3.8362787,3.3459263,8.085305,3.449167,1.140825,7.6497655,3.337774,9.402493,7.091854
703,10.269603,0.92840123,1.1182116,4.2590685,3.093074,7.7466335,3.2098196,1.0398936,7.8436227,3.5564833,9.677921,7.041188
704,9.402497,1.5174711,1.2739803,2.675693,4.4985013,6.006824,2.195508,2.6579068,5.173266,4.2497954,-0.27694446,5.596419
705,9.774389,-1.016951,1.2929392,3.1055288,3.730182,6.851932,1.2550236,1.262651,7.3076854,3.3235672,8.5234,6.643554
706,9.433405,1.2459204,1.2353047,2.8790698,4.540636,6.594348,2.192449,2.193093,6.2418303,4.0490985,0.225515,6.964609
707,9.878457,-0.7998941,1.3270231,3.5055954,3.1165338,7.294509,1.3047397,0.71129155,7.3593245,3.3396976,9.627527,6.2731466
708,9.956475,-1.3487608,1.4622772,3.633266,3.0714297,5.440001,1.5497235,0.35512966,7.6514597,3.7971375,11.40314,6.512146
709,9.947342,-1.5595869,1.4832044,3.5079646,3.157972,5.2124095,1.5047411,0.4636987,7.666021,3.8790967,11.295591,6.537807
710,10.913386,1.408633,1.1971028,5.9581027,2.618349,7.986472,3.0588691,0.9287488,7.8529615,3.7141345,10.273623,6.0906277
711,10.841065,1.2686087,1.1366998,5.664336,2.6788623,7.8646092,2.9378116,0.8446667,7.9607935,3.6046264,10.15979,6.24908
712,10.320574,0.6594527,2.1243103,10.093365,4.969239,4.1234365,6.1337705,3.2423763,6.8921056,3.4762785,6.2301116,2.229227
713,9.427553,1.4257734,1.1233532,3.0273943,4.240246,6.751957,1.9354509,2.0600216,6.3482404,3.7914634,0.5801979,6.3425913
714,9.428115,1.394538,1.0992371,2.837871,4.1933823,6.765777,1.9970287,2.0271888,6.321681,3.7308145,0.83019686,6.072726
715,9.905996,-0.9060614,1.3738772,3.7860372,3.0247052,6.1561418,1.3149815,0.73410815,7.6448836,3.9450684,10.072419,6.343623
716,9.765251,0.7561653,1.6544776,9.869312,5.8184657,5.0969043,6.2593827,3.5614495,5.4197216,3.8030508,6.28021,-0.1782488
717,9.996561,-0.3325671,1.2682492,3.6017444,3.0906932,7.391047,1.9564706,0.83226913,7.53865,3.4793913,9.565064,6.4978266
718,9.361717,1.5921029,1.1931891,3.3406737,4.293419,6.005783,2.0404284,2.7396948,5.3396897,4.1000986,0.30148777,5.524037
719,9.435164,1.4374646,1.155522,3.123797,4.3477373,6.733479,1.88956,2.100852,6.358272,3.853166,0.3001898,6.6804643
720,9.814362,-1.0027909,1.3722484,3.3666668,3.2337377,7.0190287,1.1198841,0.7179124,7.2987046,3.2632656,9.75262,6.309286
721,9.847463,-0.8657804,1.386778,3.5034955,3.0355008,7.0824823,1.1701902,0.57397234,7.342025,3.2903469,10.026602,6.278319
722,10.345464,0.5551097,2.3622792,9.880564,5.184108,4.3815794,6.4913282,3.1549587,6.4535713,3.6300635,6.12376,1.4055989
723,9.800649,-1.3598119,1.3279537,3.0739586,3.780679,6.800926,0.76975346,1.3796647,7.3610663,3.3010025,8.238997,6.6625185
724,9.649787,1.2899357,0.94337374,2.0795069,5.2933655,7.355949,5.2377768,1.8503575,6.2706013,3.3799903,9.895506,9.510931
725,10.572154,0.5850135,2.4531066,9.918061,4.981963,4.179985,6.4331617,3.129494,6.94097,3.608433,6.1273046,2.4441803
726,9.395805,1.3764921,1.2484998,3.016518,4.542493,6.8219624,1.9483404,2.0015047,6.4702506,3.8845115,0.06705449,7.269049
727,9.458865,1.3474854,1.1857715,3.1415992,4.4379897,6.6842074,1.9351882,2.146476,6.420369,3.962918,0.13381645,6.9657264
728,9.192318,-1.0721843,1.156431,1.9089985,3.7840543,3.5945737,2.3662992,2.5575733,6.400274,6.006663,5.620876,1.318528
729,9.842774,0.7909531,1.7871997,9.997658,5.5386043,4.385747,6.134793,3.373223,5.911405,3.598903,6.304394,0.8497531
730,9.880225,-1.1704292,1.4718586,3.488615,2.9834175,6.0303917,1.3096606,0.4833515,7.549814,3.6349778,10.749105,6.4558625
731,9.856999,-1.1672575,1.4504577,3.4921627,2.9807098,6.2644396,1.11893,0.5445961,7.52138,3.6383905,10.422683,6.354937
732,9.891503,-0.9984591,1.4007254,3.5711312,3.0556228,6.2573595,1.3082882,0.72051835,7.613666,3.802021,10.103371,6.422947
733,9.824999,-1.222696,1.414612,3.3887045,3.3483868,6.0606213,1.128522,0.8427053,7.5250516,3.6816297,10.067235,6.4945188
734,10.469794,0.8358166,2.4724438,9.79354,5.1128316,4.469513,6.4416595,3.0417218,6.626284,3.7628465,5.998004,2.1435394
735,10.371314,0.5563017,2.2838542,9.981506,5.0719547,4.1437097,6.3525534,3.1776137,6.7074623,3.546335,6.1940775,1.9898443
736,9.899733,0.8937047,1.8516977,9.862246,5.662686,4.7067485,6.2409983,3.3305166,5.577486,3.7303143,6.252325,0.31115127
737,10.204532,0.6737165,2.1818755,9.688771,5.5272603,5.2006826,6.4741073,3.2292695,5.587216,3.9120693,6.12824,-0.187549
738,9.934064,0.7333115,1.8596245,9.807452,5.6164327,5.103115,6.209648,3.2865326,5.36608,3.8815508,6.24003,-0.090936325
739,10.141846,0.8421032,2.1416676,9.765068,5.627457,4.70146,6.5635533,3.360816,5.9008913,3.6937482,6.1603456,0.2690395
740,9.741691,1.0953933,1.5022718,9.853572,5.6109304,5.220333,5.6472826,3.1375167,4.7381883,4.0578413,6.318371,0.06458806
741,9.343622,1.5392215,1.1617244,2.6623197,4.4244833,6.0206327,2.3199527,2.7038665,5.0600185,4.1411343,0.033160016,5.465188
742,9.377061,1.6625752,1.1764009,2.4380927,4.510913,6.085086,2.331868,2.624846,4.864387,4.0420804,-0.035610538,5.525765
743,9.33861,1.6152045,1.1763508,2.9497104,4.42007,5.8947444,2.2614748,2.8310146,4.957941,4.156507,0.12264007,5.4077396
744,9.359795,1.6898214,1.2250566,3.0105991,4.555401,5.8584237,2.289056,2.9058414,4.785563,4.1696725,-2.4266178e-06,5.757736
745,9.799554,-1.1771921,1.3456432,3.2019928,3.671825,6.4417233,1.0094783,1.250428,7.4601445,3.53075,8.913158,6.6338286
746,9.677047,-1.5214534,1.3832644,3.0549867,3.7627928,6.3778973,0.58751845,1.2598742,7.31017,3.3999512,8.622172,6.662339
747,9.971634,-0.8592142,1.252981,3.1320367,3.5272555,7.825608,1.6326685,1.1218038,7.292515,2.9758258,8.434948,6.466054
748,10.019788,-0.6899745,1.2302328,3.17217,3.4761403,8.052827,1.8660043,1.0876089,7.303199,2.9225764,8.46967,6.433397
749,9.960758,-0.4491691,1.3276166,3.8690503,2.6499825,7.624625,1.4278588,0.45139936,7.488547,3.522942,9.984843,6.107436
750,9.995157,-0.28999138,1.3017453,3.736109,2.7705314,7.718388,1.6973934,0.5427843,7.495279,3.3914795,9.896972,6.2663465
751,9.636084,-2.1143863,1.4303191,4.614583,3.9688756,3.985429,3.0462687,3.4935277,11.493461,3.6770318,5.3661795,4.9226933
752,9.623466,-2.0071113,1.417488,4.5664263,4.0027437,4.041258,2.7234738,3.5764706,11.10832,3.702782,4.9283085,4.972416
753,9.4402075,1.2615951,1.1478944,3.2016132,4.1743574,6.787637,1.9049085,1.992444,6.6761765,3.8893788,0.584108,6.443875
754,10.115173,0.66218615,2.094087,9.771079,5.636034,4.9684787,6.6017203,3.4593458,5.8851695,3.7430303,6.171873,-0.045756955
755,10.258139,0.6938082,2.2681913,9.707909,5.6191163,4.9564877,6.7628903,3.440092,6.0107403,3.7375886,6.1066732,-0.010326671
756,9.405662,1.6568885,1.3843982,2.3518214,5.049075,5.700493,5.4123344,2.767897,5.6694565,4.478547,9.492595,10.753721
757,9.660712,1.1998008,1.527394,9.832807,5.7975407,4.997045,5.8386707,3.1489615,4.6020293,3.9916255,6.302237,0.08439132
758,9.794298,0.9948208,1.7076064,9.831354,5.7145147,4.937803,6.029616,3.2139306,5.0585637,3.8896322,6.271074,0.0973736
759,9.366114,0.90127134,0.99482584,3.3386705,7.9104156,2.5328605,5.4035926,5.1556683,3.369225,4.0052752,7.9411736,11.245998
760,9.4462,1.3191582,1.163252,3.2742708,4.2565947,6.845767,1.8282901,1.9634365,6.7083826,3.881527,0.33089924,6.747876
761,9.444469,1.2747457,1.1990944,3.4626837,4.2521567,6.6536903,1.8383658,2.1277726,6.630118,4.033285,0.21900953,6.662252
762,9.742349,2.4500492,0.1486933,11.49127,4.26198,5.072256,5.570009,3.2319884,4.0832276,4.395546,7.3130054,4.335272
763,9.466038,0.7105712,0.99780136,3.3010948,7.762239,2.8397107,5.479996,5.071468,3.51647,4.0651474,8.048908,11.187437
764,9.481068,0.47512493,0.94108504,3.1988277,7.6645756,2.9026225,5.9800305,5.015432,3.496572,3.9078586,8.357441,11.408559
765,10.6720295,1.18971,0.6238305,2.5069106,4.2625113,8.891101,5.549799,1.2958736,6.2196994,2.4909623,10.128141,7.5237308
766,11.294672,0.8572457,0.63434,2.8361406,3.6852593,9.403688,5.5522404,1.2387891,6.3758707,2.482077,10.1313925,7.3455577
