outer_fold,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,inner_rmse
3,0.8,0.1,3,5,300,1,0.8,0.6112730420136653
3,0.8,0.1,3,5,300,1,0.8,0.6237602181778243
3,0.8,0.1,3,5,300,1,0.8,0.6226473501971445
3,0.8,0.1,3,5,300,1,1.0,0.616578782157715
3,0.8,0.1,3,5,300,1,1.0,0.6256703899260851
3,0.8,0.1,3,5,300,1,1.0,0.6232403767227779
3,0.8,0.1,3,5,300,5,0.8,0.611723911723007
3,0.8,0.1,3,5,300,5,0.8,0.6242956103787726
3,0.8,0.1,3,5,300,5,0.8,0.6195279933026373
3,0.8,0.1,3,5,300,5,1.0,0.6160059661683148
3,0.8,0.1,3,5,300,5,1.0,0.6256930958682159
3,0.8,0.1,3,5,300,5,1.0,0.6230729595168455
3,0.8,0.1,3,5,500,1,0.8,0.6062171631695844
3,0.8,0.1,3,5,500,1,0.8,0.613031177587722
3,0.8,0.1,3,5,500,1,0.8,0.6201726610513594
3,0.8,0.1,3,5,500,1,1.0,0.6083893581736228
3,0.8,0.1,3,5,500,1,1.0,0.6164653389522571
3,0.8,0.1,3,5,500,1,1.0,0.6199099144656816
3,0.8,0.1,3,5,500,5,0.8,0.6029118274930162
3,0.8,0.1,3,5,500,5,0.8,0.6168445438800673
3,0.8,0.1,3,5,500,5,0.8,0.6159553185194571
3,0.8,0.1,3,5,500,5,1.0,0.6065193244801494
3,0.8,0.1,3,5,500,5,1.0,0.6142667292434562
3,0.8,0.1,3,5,500,5,1.0,0.6189704549740871
3,0.8,0.1,6,1,100,1,0.8,0.6061710105839109
3,0.8,0.1,6,1,100,1,0.8,0.6137149648123638
3,0.8,0.1,6,1,100,1,0.8,0.6187421519394952
3,0.8,0.1,6,1,100,1,1.0,0.6160407256121154
3,0.8,0.1,6,1,100,1,1.0,0.6110483163200915
3,0.8,0.1,6,1,100,1,1.0,0.6186007925238135
3,0.8,0.1,6,1,100,5,0.8,0.605984147395937
3,0.8,0.1,6,1,100,5,0.8,0.613279691763548
3,0.8,0.1,6,1,100,5,0.8,0.6174897362581262
3,0.8,0.1,6,1,100,5,1.0,0.6092272509335316
3,0.8,0.1,6,1,100,5,1.0,0.6140438978008727
3,0.8,0.1,6,1,100,5,1.0,0.6187458376887153
3,0.8,0.1,6,1,300,1,0.8,0.606221414740792
3,0.8,0.1,6,1,300,1,0.8,0.6136090478520143
3,0.8,0.1,6,1,300,1,0.8,0.6259281079373424
3,0.8,0.1,6,1,300,1,1.0,0.6147043606014561
3,0.8,0.1,6,1,300,1,1.0,0.6108349836929631
3,0.8,0.1,6,1,300,1,1.0,0.6213900244086019
3,0.8,0.1,6,1,300,5,0.8,0.6043442682736144
3,0.8,0.1,6,1,300,5,0.8,0.6129181047816012
3,0.8,0.1,6,1,300,5,0.8,0.6223452072539425
3,0.8,0.1,6,1,300,5,1.0,0.6063625444408628
3,0.8,0.1,6,1,300,5,1.0,0.6095095294065481
3,0.8,0.1,6,1,300,5,1.0,0.6199638934681488
3,0.8,0.1,6,1,500,1,0.8,0.6109583576322435
3,0.8,0.1,6,1,500,1,0.8,0.617626485816277
3,0.8,0.1,6,1,500,1,0.8,0.6309429429613425
3,0.8,0.1,6,1,500,1,1.0,0.6170482041389208
3,0.8,0.1,6,1,500,1,1.0,0.6129215146719488
3,0.8,0.1,6,1,500,1,1.0,0.6251408058905413
3,0.8,0.1,6,1,500,5,0.8,0.606830679779275
3,0.8,0.1,6,1,500,5,0.8,0.6171136190203307
3,0.8,0.1,6,1,500,5,0.8,0.6278452039071685
3,0.8,0.1,6,1,500,5,1.0,0.6091607671255038
3,0.8,0.1,6,1,500,5,1.0,0.6116912446043387
3,0.8,0.1,6,1,500,5,1.0,0.6236133074354058
3,0.8,0.1,6,5,100,1,0.8,0.6057564172151453
3,0.8,0.1,6,5,100,1,0.8,0.6117565758004282
3,0.8,0.1,6,5,100,1,0.8,0.6166575109821153
3,0.8,0.1,6,5,100,1,1.0,0.6090312771059109
3,0.8,0.1,6,5,100,1,1.0,0.6143828423331282
3,0.8,0.1,6,5,100,1,1.0,0.6144939282745766
3,0.8,0.1,6,5,100,5,0.8,0.6054781648007374
3,0.8,0.1,6,5,100,5,0.8,0.6119408566602085
3,0.8,0.1,6,5,100,5,0.8,0.620264426636204
3,0.8,0.1,6,5,100,5,1.0,0.6070965308886533
3,0.8,0.1,6,5,100,5,1.0,0.6074528811145508
3,0.8,0.1,6,5,100,5,1.0,0.6166137451972014
3,0.8,0.1,6,5,300,1,0.8,0.6032528017554868
3,0.8,0.1,6,5,300,1,0.8,0.612713971007913
3,0.8,0.1,6,5,300,1,0.8,0.6222871299628011
3,0.8,0.1,6,5,300,1,1.0,0.6057241730029054
3,0.8,0.1,6,5,300,1,1.0,0.6131451016687878
3,0.8,0.1,6,5,300,1,1.0,0.617104668508442
3,0.8,0.1,6,5,300,5,0.8,0.6039864110765439
3,0.8,0.1,6,5,300,5,0.8,0.6083001453561736
3,0.8,0.1,6,5,300,5,0.8,0.6220678212619344
3,0.8,0.1,6,5,300,5,1.0,0.602861824730117
3,0.8,0.1,6,5,300,5,1.0,0.6048576510825237
3,0.8,0.1,6,5,300,5,1.0,0.6196144866967559
3,0.8,0.1,6,5,500,1,0.8,0.6077336814664468
3,0.8,0.1,6,5,500,1,0.8,0.6171240404253764
3,0.8,0.1,6,5,500,1,0.8,0.6263902579815731
3,0.8,0.1,6,5,500,1,1.0,0.6087089397458503
3,0.8,0.1,6,5,500,1,1.0,0.6142222793450561
3,0.8,0.1,6,5,500,1,1.0,0.6205352021210138
3,0.8,0.1,6,5,500,5,0.8,0.6082629509697495
3,0.8,0.1,6,5,500,5,0.8,0.6117510102784154
3,0.8,0.1,6,5,500,5,0.8,0.6279362327706449
3,0.8,0.1,6,5,500,5,1.0,0.6052424686401843
3,0.8,0.1,6,5,500,5,1.0,0.6068980464762335
3,0.8,0.1,6,5,500,5,1.0,0.6223438334238262
3,1.0,0.03,3,1,100,1,0.8,0.72374547633103
3,1.0,0.03,3,1,100,1,0.8,0.735804588032968
3,1.0,0.03,3,1,100,1,0.8,0.7241520561674928
3,1.0,0.03,3,1,100,1,1.0,0.7254603115397216
3,1.0,0.03,3,1,100,1,1.0,0.7373743616486842
3,1.0,0.03,3,1,100,1,1.0,0.7243323288947997
3,1.0,0.03,3,1,100,5,0.8,0.7256587994474182
3,1.0,0.03,3,1,100,5,0.8,0.7395014380301063
3,1.0,0.03,3,1,100,5,0.8,0.7257103792320444
3,1.0,0.03,3,1,100,5,1.0,0.7276212224493296
3,1.0,0.03,3,1,100,5,1.0,0.7409728544933716
3,1.0,0.03,3,1,100,5,1.0,0.7278821289874197
3,1.0,0.03,3,1,300,1,0.8,0.6479923188663924
3,1.0,0.03,3,1,300,1,0.8,0.6586163552093102
3,1.0,0.03,3,1,300,1,0.8,0.6487745728315464
3,1.0,0.03,3,1,300,1,1.0,0.6553986112222722
3,1.0,0.03,3,1,300,1,1.0,0.663974045124153
3,1.0,0.03,3,1,300,1,1.0,0.6535773498756386
3,1.0,0.03,3,1,300,5,0.8,0.6482198851486753
3,1.0,0.03,3,1,300,5,0.8,0.6607381256917089
3,1.0,0.03,3,1,300,5,0.8,0.649287744675608
3,1.0,0.03,3,1,300,5,1.0,0.6563218983816556
3,1.0,0.03,3,1,300,5,1.0,0.6644648373979612
3,1.0,0.03,3,1,300,5,1.0,0.6555022688274799
3,1.0,0.03,3,1,500,1,0.8,0.6268009919002248
3,1.0,0.03,3,1,500,1,0.8,0.6372886160294143
3,1.0,0.03,3,1,500,1,0.8,0.6301113084325201
3,1.0,0.03,3,1,500,1,1.0,0.6325333437335816
3,1.0,0.03,3,1,500,1,1.0,0.6437251297558799
3,1.0,0.03,3,1,500,1,1.0,0.6345983999137343
3,1.0,0.03,3,1,500,5,0.8,0.6279445957413123
3,1.0,0.03,3,1,500,5,0.8,0.6391099992943596
3,1.0,0.03,3,1,500,5,0.8,0.6311777069846743
3,1.0,0.03,3,1,500,5,1.0,0.6342617617998646
3,1.0,0.03,3,1,500,5,1.0,0.6429305961880413
3,1.0,0.03,3,1,500,5,1.0,0.6356235963770709
3,1.0,0.03,3,5,100,1,0.8,0.7238958606213546
3,1.0,0.03,3,5,100,1,0.8,0.7361564495726794
3,1.0,0.03,3,5,100,1,0.8,0.7235935254209389
3,1.0,0.03,3,5,100,1,1.0,0.7254621385906732
3,1.0,0.03,3,5,100,1,1.0,0.7373743616486842
3,1.0,0.03,3,5,100,1,1.0,0.7243046125322218
3,1.0,0.03,3,5,100,5,0.8,0.7256435375427275
3,1.0,0.03,3,5,100,5,0.8,0.7395214550955287
3,1.0,0.03,3,5,100,5,0.8,0.7257358026792801
3,1.0,0.03,3,5,100,5,1.0,0.7276429651719923
3,1.0,0.03,3,5,100,5,1.0,0.7409728544933716
3,1.0,0.03,3,5,100,5,1.0,0.727897708844085
3,1.0,0.03,3,5,300,1,0.8,0.6499159573029881
3,1.0,0.03,3,5,300,1,0.8,0.6577822297280155
3,1.0,0.03,3,5,300,1,0.8,0.6467298745333688
3,1.0,0.03,3,5,300,1,1.0,0.6541032904683147
3,1.0,0.03,3,5,300,1,1.0,0.6607413662256874
3,1.0,0.03,3,5,300,1,1.0,0.6540720897463373
3,1.0,0.03,3,5,300,5,0.8,0.6488096549422055
3,1.0,0.03,3,5,300,5,0.8,0.6609425894918299
3,1.0,0.03,3,5,300,5,0.8,0.6495282127531171
3,1.0,0.03,3,5,300,5,1.0,0.6558131432452939
3,1.0,0.03,3,5,300,5,1.0,0.6642371487895741
3,1.0,0.03,3,5,300,5,1.0,0.655374253039801
3,1.0,0.03,3,5,500,1,0.8,0.6288309945451398
3,1.0,0.03,3,5,500,1,0.8,0.637622566158793
3,1.0,0.03,3,5,500,1,0.8,0.6295843253985868
3,1.0,0.03,3,5,500,1,1.0,0.6325368890400348
3,1.0,0.03,3,5,500,1,1.0,0.6394802024422466
3,1.0,0.03,3,5,500,1,1.0,0.6357609594341604
3,1.0,0.03,3,5,500,5,0.8,0.6283257065025559
3,1.0,0.03,3,5,500,5,0.8,0.6392378257804865
3,1.0,0.03,3,5,500,5,0.8,0.6306034451257104
3,1.0,0.03,3,5,500,5,1.0,0.6342551433412814
3,1.0,0.03,3,5,500,5,1.0,0.6422573665026031
3,1.0,0.03,3,5,500,5,1.0,0.6373367444875347
3,1.0,0.03,6,1,100,1,0.8,0.6389092365949323
3,1.0,0.03,6,1,100,1,0.8,0.6483678904305485
3,1.0,0.03,6,1,100,1,0.8,0.6437465217909872
3,1.0,0.03,6,1,100,1,1.0,0.640601427739117
3,1.0,0.03,6,1,100,1,1.0,0.6504272091951436
3,1.0,0.03,6,1,100,1,1.0,0.6463830979959401
3,1.0,0.03,6,1,100,5,0.8,0.6416891348201554
3,1.0,0.03,6,1,100,5,0.8,0.6533689008400062
3,1.0,0.03,6,1,100,5,0.8,0.6500688538200994
3,1.0,0.03,6,1,100,5,1.0,0.6460334053772975
3,1.0,0.03,6,1,100,5,1.0,0.6559081306067094
3,1.0,0.03,6,1,100,5,1.0,0.6514173009733266
3,1.0,0.03,6,1,300,1,0.8,0.6043020375555748
3,1.0,0.03,6,1,300,1,0.8,0.6080341633123119
3,1.0,0.03,6,1,300,1,0.8,0.6116927565071668
3,1.0,0.03,6,1,300,1,1.0,0.6096807536439346
3,1.0,0.03,6,1,300,1,1.0,0.6116309774829245
3,1.0,0.03,6,1,300,1,1.0,0.6155450507844192
3,1.0,0.03,6,1,300,5,0.8,0.6047488898070545
3,1.0,0.03,6,1,300,5,0.8,0.6078377840677559
3,1.0,0.03,6,1,300,5,0.8,0.6117298216706402
3,1.0,0.03,6,1,300,5,1.0,0.6075899425682604
3,1.0,0.03,6,1,300,5,1.0,0.6135344689702029
3,1.0,0.03,6,1,300,5,1.0,0.6162691132487578
3,1.0,0.03,6,1,500,1,0.8,0.5994677415203463
3,1.0,0.03,6,1,500,1,0.8,0.6042666046264108
3,1.0,0.03,6,1,500,1,0.8,0.6108916542206027
3,1.0,0.03,6,1,500,1,1.0,0.6058379568026415
3,1.0,0.03,6,1,500,1,1.0,0.6085881241178647
3,1.0,0.03,6,1,500,1,1.0,0.613927623971598
3,1.0,0.03,6,1,500,5,0.8,0.5974262604811819
3,1.0,0.03,6,1,500,5,0.8,0.60205681115209
3,1.0,0.03,6,1,500,5,0.8,0.610340301966554
3,1.0,0.03,6,1,500,5,1.0,0.603045818234541
3,1.0,0.03,6,1,500,5,1.0,0.609420898927567
3,1.0,0.03,6,1,500,5,1.0,0.6141730794656657
3,1.0,0.03,6,5,100,1,0.8,0.635891491268524
3,1.0,0.03,6,5,100,1,0.8,0.6462417415613602
3,1.0,0.03,6,5,100,1,0.8,0.6423965465198324
3,1.0,0.03,6,5,100,1,1.0,0.6414779795383995
3,1.0,0.03,6,5,100,1,1.0,0.6496615354198326
3,1.0,0.03,6,5,100,1,1.0,0.644659621324897
3,1.0,0.03,6,5,100,5,0.8,0.6410570170445649
3,1.0,0.03,6,5,100,5,0.8,0.6531664246691159
3,1.0,0.03,6,5,100,5,0.8,0.6498436388061783
3,1.0,0.03,6,5,100,5,1.0,0.649065706314981
3,1.0,0.03,6,5,100,5,1.0,0.6547046908608533
3,1.0,0.03,6,5,100,5,1.0,0.651164514459769
3,1.0,0.03,6,5,300,1,0.8,0.6018515482363502
3,1.0,0.03,6,5,300,1,0.8,0.6066977215044466
3,1.0,0.03,6,5,300,1,0.8,0.6105477379027073
3,1.0,0.03,6,5,300,1,1.0,0.6110964087155469
3,1.0,0.03,6,5,300,1,1.0,0.6105014111491786
3,1.0,0.03,6,5,300,1,1.0,0.6143300496490615
3,1.0,0.03,6,5,300,5,0.8,0.6046184856965918
3,1.0,0.03,6,5,300,5,0.8,0.6076329214943464
3,1.0,0.03,6,5,300,5,0.8,0.6096379808786239
3,1.0,0.03,6,5,300,5,1.0,0.6107795423622567
3,1.0,0.03,6,5,300,5,1.0,0.6110067118535989
3,1.0,0.03,6,5,300,5,1.0,0.614707301165772
3,1.0,0.03,6,5,500,1,0.8,0.5980135334279332
3,1.0,0.03,6,5,500,1,0.8,0.6024804685026941
3,1.0,0.03,6,5,500,1,0.8,0.6094679597262515
3,1.0,0.03,6,5,500,1,1.0,0.6065920665200236
3,1.0,0.03,6,5,500,1,1.0,0.6068220234709734
3,1.0,0.03,6,5,500,1,1.0,0.6142906712787515
3,1.0,0.03,6,5,500,5,0.8,0.598606106393133
3,1.0,0.03,6,5,500,5,0.8,0.6017904867455623
3,1.0,0.03,6,5,500,5,0.8,0.6089670851109514
3,1.0,0.03,6,5,500,5,1.0,0.6068580832996788
3,1.0,0.03,6,5,500,5,1.0,0.6060334517854201
3,1.0,0.03,6,5,500,5,1.0,0.6134507535200544
3,1.0,0.1,3,1,100,1,0.8,0.6450145355771287
3,1.0,0.1,3,1,100,1,0.8,0.6573389786294642
3,1.0,0.1,3,1,100,1,0.8,0.6535508478913002
3,1.0,0.1,3,1,100,1,1.0,0.6515155004630602
3,1.0,0.1,3,1,100,1,1.0,0.6608100050674628
3,1.0,0.1,3,1,100,1,1.0,0.6484710392625666
3,1.0,0.1,3,1,100,5,0.8,0.6433157186891519
3,1.0,0.1,3,1,100,5,0.8,0.654664444388299
3,1.0,0.1,3,1,100,5,0.8,0.6489775022651904
3,1.0,0.1,3,1,100,5,1.0,0.6506888849400014
3,1.0,0.1,3,1,100,5,1.0,0.660184221905563
3,1.0,0.1,3,1,100,5,1.0,0.653146883709098
3,1.0,0.1,3,1,300,1,0.8,0.6084663893101315
3,1.0,0.1,3,1,300,1,0.8,0.6234527768485958
3,1.0,0.1,3,1,300,1,0.8,0.6237438519027153
3,1.0,0.1,3,1,300,1,1.0,0.6171783084633069
3,1.0,0.1,3,1,300,1,1.0,0.62663295563781
3,1.0,0.1,3,1,300,1,1.0,0.6188330202309662
3,1.0,0.1,3,1,300,5,0.8,0.608571346597124
3,1.0,0.1,3,1,300,5,0.8,0.6176756774824047
3,1.0,0.1,3,1,300,5,0.8,0.6209021173687247
3,1.0,0.1,3,1,300,5,1.0,0.6141442160575512
3,1.0,0.1,3,1,300,5,1.0,0.6247169837716852
3,1.0,0.1,3,1,300,5,1.0,0.6225426199998653
3,1.0,0.1,3,1,500,1,0.8,0.6027433942074889
3,1.0,0.1,3,1,500,1,0.8,0.6189938888991356
3,1.0,0.1,3,1,500,1,0.8,0.6216265811921673
3,1.0,0.1,3,1,500,1,1.0,0.6080209687166216
3,1.0,0.1,3,1,500,1,1.0,0.6193413904328275
3,1.0,0.1,3,1,500,1,1.0,0.6165834254132115
3,1.0,0.1,3,1,500,5,0.8,0.602222478575452
3,1.0,0.1,3,1,500,5,0.8,0.6106543455413834
3,1.0,0.1,3,1,500,5,0.8,0.6200993214595478
3,1.0,0.1,3,1,500,5,1.0,0.6067383355836199
3,1.0,0.1,3,1,500,5,1.0,0.6161943694938005
3,1.0,0.1,3,1,500,5,1.0,0.617919731686672
3,1.0,0.1,3,5,100,1,0.8,0.6450438146554505
3,1.0,0.1,3,5,100,1,0.8,0.6530713168831996
3,1.0,0.1,3,5,100,1,0.8,0.6503192368151174
3,1.0,0.1,3,5,100,1,1.0,0.6524610402900745
3,1.0,0.1,3,5,100,1,1.0,0.6555719074288252
3,1.0,0.1,3,5,100,1,1.0,0.6471353835384496
3,1.0,0.1,3,5,100,5,0.8,0.6449015491395979
3,1.0,0.1,3,5,100,5,0.8,0.6550274975373329
3,1.0,0.1,3,5,100,5,0.8,0.6492071500102969
3,1.0,0.1,3,5,100,5,1.0,0.6504321062807475
3,1.0,0.1,3,5,100,5,1.0,0.660359441158305
3,1.0,0.1,3,5,100,5,1.0,0.6512705885877665
3,1.0,0.1,3,5,300,1,0.8,0.6087195252558291
3,1.0,0.1,3,5,300,1,0.8,0.6171816866829672
3,1.0,0.1,3,5,300,1,0.8,0.6221952167312685
3,1.0,0.1,3,5,300,1,1.0,0.6157384528400855
3,1.0,0.1,3,5,300,1,1.0,0.6222455182602886
3,1.0,0.1,3,5,300,1,1.0,0.6184018169160751
3,1.0,0.1,3,5,300,5,0.8,0.6114632673730052
3,1.0,0.1,3,5,300,5,0.8,0.6181518687522316
3,1.0,0.1,3,5,300,5,0.8,0.6192197353599386
3,1.0,0.1,3,5,300,5,1.0,0.6169922410279672
3,1.0,0.1,3,5,300,5,1.0,0.6239271994776866
3,1.0,0.1,3,5,300,5,1.0,0.6238860279702044
3,1.0,0.1,3,5,500,1,0.8,0.6029085172141517
3,1.0,0.1,3,5,500,1,0.8,0.6073430601287545
3,1.0,0.1,3,5,500,1,0.8,0.6188649553119812
3,1.0,0.1,3,5,500,1,1.0,0.6067612373547953
3,1.0,0.1,3,5,500,1,1.0,0.6141340232594199
3,1.0,0.1,3,5,500,1,1.0,0.6171833373587781
3,1.0,0.1,3,5,500,5,0.8,0.6049401894273871
3,1.0,0.1,3,5,500,5,0.8,0.6101466113800506
3,1.0,0.1,3,5,500,5,0.8,0.6153968506763816
3,1.0,0.1,3,5,500,5,1.0,0.6074456322133683
3,1.0,0.1,3,5,500,5,1.0,0.6156651818440448
3,1.0,0.1,3,5,500,5,1.0,0.6202762197334775
3,1.0,0.1,6,1,100,1,0.8,0.6069917483949553
3,1.0,0.1,6,1,100,1,0.8,0.6133695052623424
3,1.0,0.1,6,1,100,1,0.8,0.6202406827629475
3,1.0,0.1,6,1,100,1,1.0,0.6126492213838695
3,1.0,0.1,6,1,100,1,1.0,0.6173885169604663
3,1.0,0.1,6,1,100,1,1.0,0.6178977500568423
3,1.0,0.1,6,1,100,5,0.8,0.6093556909727145
3,1.0,0.1,6,1,100,5,0.8,0.612390202753667
3,1.0,0.1,6,1,100,5,0.8,0.6224506034665394
3,1.0,0.1,6,1,100,5,1.0,0.6103623244710292
3,1.0,0.1,6,1,100,5,1.0,0.6120880071389024
3,1.0,0.1,6,1,100,5,1.0,0.6152284779319738
3,1.0,0.1,6,1,300,1,0.8,0.604014642325786
3,1.0,0.1,6,1,300,1,0.8,0.6134723478422691
3,1.0,0.1,6,1,300,1,0.8,0.6253539449038491
3,1.0,0.1,6,1,300,1,1.0,0.6093156869443555
3,1.0,0.1,6,1,300,1,1.0,0.6165277987050797
3,1.0,0.1,6,1,300,1,1.0,0.6194339647086813
3,1.0,0.1,6,1,300,5,0.8,0.6067668953064798
3,1.0,0.1,6,1,300,5,0.8,0.609806902434001
3,1.0,0.1,6,1,300,5,0.8,0.6270415216236833
3,1.0,0.1,6,1,300,5,1.0,0.6059220687163022
3,1.0,0.1,6,1,300,5,1.0,0.6099066801510006
3,1.0,0.1,6,1,300,5,1.0,0.6207018468904307
3,1.0,0.1,6,1,500,1,0.8,0.6077710194989077
3,1.0,0.1,6,1,500,1,0.8,0.6159863546107874
3,1.0,0.1,6,1,500,1,0.8,0.6295299139025027
3,1.0,0.1,6,1,500,1,1.0,0.6135110549347976
3,1.0,0.1,6,1,500,1,1.0,0.6193076719727983
3,1.0,0.1,6,1,500,1,1.0,0.6231162489610261
3,1.0,0.1,6,1,500,5,0.8,0.611277758226127
3,1.0,0.1,6,1,500,5,0.8,0.6121998211784744
3,1.0,0.1,6,1,500,5,0.8,0.6321668760074358
3,1.0,0.1,6,1,500,5,1.0,0.6077670661510379
3,1.0,0.1,6,1,500,5,1.0,0.6123119284699117
3,1.0,0.1,6,1,500,5,1.0,0.6252527552841943
3,1.0,0.1,6,5,100,1,0.8,0.6092799865001487
3,1.0,0.1,6,5,100,1,0.8,0.6117255515064012
3,1.0,0.1,6,5,100,1,0.8,0.6193445387400593
3,1.0,0.1,6,5,100,1,1.0,0.6141767371981743
3,1.0,0.1,6,5,100,1,1.0,0.6132505591286705
3,1.0,0.1,6,5,100,1,1.0,0.6168743894372135
3,1.0,0.1,6,5,100,5,0.8,0.6075826600931805
3,1.0,0.1,6,5,100,5,0.8,0.6151057803567606
3,1.0,0.1,6,5,100,5,0.8,0.6194313037998227
3,1.0,0.1,6,5,100,5,1.0,0.6103517647814786
3,1.0,0.1,6,5,100,5,1.0,0.6106319151381748
3,1.0,0.1,6,5,100,5,1.0,0.6173907775275407
3,1.0,0.1,6,5,300,1,0.8,0.6114018251580736
3,1.0,0.1,6,5,300,1,0.8,0.61279189629191
3,1.0,0.1,6,5,300,1,0.8,0.624414913253261
3,1.0,0.1,6,5,300,1,1.0,0.61061584190218
3,1.0,0.1,6,5,300,1,1.0,0.6128846916255491
3,1.0,0.1,6,5,300,1,1.0,0.6230565474160455
3,1.0,0.1,6,5,300,5,0.8,0.6045874668781323
3,1.0,0.1,6,5,300,5,0.8,0.6120445337755571
3,1.0,0.1,6,5,300,5,0.8,0.6212088492048607
3,1.0,0.1,6,5,300,5,1.0,0.6055446799324669
3,1.0,0.1,6,5,300,5,1.0,0.6071541070033976
3,1.0,0.1,6,5,300,5,1.0,0.6195523945780657
3,1.0,0.1,6,5,500,1,0.8,0.6153741088943978
3,1.0,0.1,6,5,500,1,0.8,0.6151106760963078
3,1.0,0.1,6,5,500,1,0.8,0.6272567699859718
3,1.0,0.1,6,5,500,1,1.0,0.6141664895509952
3,1.0,0.1,6,5,500,1,1.0,0.6149679360457563
3,1.0,0.1,6,5,500,1,1.0,0.6266037222819869
3,1.0,0.1,6,5,500,5,0.8,0.6080933207320408
3,1.0,0.1,6,5,500,5,0.8,0.6141413715905492
3,1.0,0.1,6,5,500,5,0.8,0.6260008693948933
3,1.0,0.1,6,5,500,5,1.0,0.6067594577266221
3,1.0,0.1,6,5,500,5,1.0,0.6095277664957301
3,1.0,0.1,6,5,500,5,1.0,0.622591248997753
4,0.8,0.03,3,1,100,1,0.8,0.7043125771927895
4,0.8,0.03,3,1,100,1,0.8,0.755728858932097
4,0.8,0.03,3,1,100,1,0.8,0.7124767939774294
4,0.8,0.03,3,1,100,1,1.0,0.7053995330206196
4,0.8,0.03,3,1,100,1,1.0,0.7577681420008481
4,0.8,0.03,3,1,100,1,1.0,0.7139204981402624
4,0.8,0.03,3,1,100,5,0.8,0.7067211553672254
4,0.8,0.03,3,1,100,5,0.8,0.7593207799200247
4,0.8,0.03,3,1,100,5,0.8,0.7146956642974456
4,0.8,0.03,3,1,100,5,1.0,0.7083672078418357
4,0.8,0.03,3,1,100,5,1.0,0.7606901380443323
4,0.8,0.03,3,1,100,5,1.0,0.7176048662265269
4,0.8,0.03,3,1,300,1,0.8,0.6241014898679534
4,0.8,0.03,3,1,300,1,0.8,0.6782281719545746
4,0.8,0.03,3,1,300,1,0.8,0.6430357717055635
4,0.8,0.03,3,1,300,1,1.0,0.630085326104064
4,0.8,0.03,3,1,300,1,1.0,0.6819330012179926
4,0.8,0.03,3,1,300,1,1.0,0.6470464624078427
4,0.8,0.03,3,1,300,5,0.8,0.6263728932334263
4,0.8,0.03,3,1,300,5,0.8,0.6817722274081713
4,0.8,0.03,3,1,300,5,0.8,0.6452514961833506
4,0.8,0.03,3,1,300,5,1.0,0.6325916406947926
4,0.8,0.03,3,1,300,5,1.0,0.6829195324796399
4,0.8,0.03,3,1,300,5,1.0,0.6498919275488798
4,0.8,0.03,3,1,500,1,0.8,0.6051461212401362
4,0.8,0.03,3,1,500,1,0.8,0.6577465129077196
4,0.8,0.03,3,1,500,1,0.8,0.6242823936673783
4,0.8,0.03,3,1,500,1,1.0,0.6118751034135559
4,0.8,0.03,3,1,500,1,1.0,0.6623693170225811
4,0.8,0.03,3,1,500,1,1.0,0.626578350501578
4,0.8,0.03,3,1,500,5,0.8,0.6061729090805736
4,0.8,0.03,3,1,500,5,0.8,0.6618582560429405
4,0.8,0.03,3,1,500,5,0.8,0.6252554042511979
4,0.8,0.03,3,1,500,5,1.0,0.6128716769807001
4,0.8,0.03,3,1,500,5,1.0,0.663427029633072
4,0.8,0.03,3,1,500,5,1.0,0.630324415080439
4,0.8,0.03,3,5,100,1,0.8,0.7044725825187438
4,0.8,0.03,3,5,100,1,0.8,0.7556407628678247
4,0.8,0.03,3,5,100,1,0.8,0.712337196911391
4,0.8,0.03,3,5,100,1,1.0,0.7049710743469962
4,0.8,0.03,3,5,100,1,1.0,0.7577447516530064
4,0.8,0.03,3,5,100,1,1.0,0.7141037851083265
4,0.8,0.03,3,5,100,5,0.8,0.7067211553672254
4,0.8,0.03,3,5,100,5,0.8,0.7592883304000531
4,0.8,0.03,3,5,100,5,0.8,0.714701041765793
4,0.8,0.03,3,5,100,5,1.0,0.7083672078418357
4,0.8,0.03,3,5,100,5,1.0,0.7606402980580684
4,0.8,0.03,3,5,100,5,1.0,0.7173084357129474
4,0.8,0.03,3,5,300,1,0.8,0.625019609321817
4,0.8,0.03,3,5,300,1,0.8,0.6790171999606168
4,0.8,0.03,3,5,300,1,0.8,0.6438954135913328
4,0.8,0.03,3,5,300,1,1.0,0.6292175416373459
4,0.8,0.03,3,5,300,1,1.0,0.6817654111957113
4,0.8,0.03,3,5,300,1,1.0,0.6473102577439013
4,0.8,0.03,3,5,300,5,0.8,0.6259042210743838
4,0.8,0.03,3,5,300,5,0.8,0.6811423599009738
4,0.8,0.03,3,5,300,5,0.8,0.6450588723045471
4,0.8,0.03,3,5,300,5,1.0,0.6337686189700868
4,0.8,0.03,3,5,300,5,1.0,0.6841756135526863
4,0.8,0.03,3,5,300,5,1.0,0.6484790424845566
4,0.8,0.03,3,5,500,1,0.8,0.6061009406820999
4,0.8,0.03,3,5,500,1,0.8,0.659466180400209
4,0.8,0.03,3,5,500,1,0.8,0.6242690629241514
4,0.8,0.03,3,5,500,1,1.0,0.6101427480454934
4,0.8,0.03,3,5,500,1,1.0,0.6619235199927714
4,0.8,0.03,3,5,500,1,1.0,0.6283362559920053
4,0.8,0.03,3,5,500,5,0.8,0.6067197500883957
